id,title,plot,mpaa
0104267,Final Impact,"Nick, former world champion in kick boxing, discovers Danny, who just became light heavy-weight champion of Ohio. Danny is very ambitious to become world champion, so Nick offers to train him. After a tense training they set out to the the kick-boxing world championships in Las Vegas, where Danny will meet the brutal champion Joe, who once dethroned Nick. The awakened memories of their confrontation and his defeat prey on Nick's mind, he becomes an alcoholic and looses not only his girlfriend Maggie.",PG
0104273,The Finishing Touch,"Sam Stone is a cop with personal as well as professional problems. Stone investigates a series of killings in the night club scene. His exwife, also a cop, goes undercover to find the killer and Stone is faced with a double problem",R
0104283,Folks!,"Jon has it all, great job, beautiful wife and kids, and a dream house. But when his father, who is a little senile, burns his house trailer down while his mother is in the hospital, Jon brings his parents to live with him. Soon his wife goes home to mother, he's fired for suspicion of insider trading, his sister and her unruly kids get booted out by her boyfriend, and moves in, he's about to be evicted, and his assets are frozen. How could things get any worse?A slightly self absorbed yuppie takes in his parents including his senile father, after their home burns down. But his personal and professional life fall apart soon after.",PG-13
0104290,Forever,"A director of rock videos moves into the house where William Desmond Taylor, a famous director during the silent era, was murdered. He finds some old reels of film, and as he plays the film on a projector, he is visited by the ghosts of the actors and actresses in the film.",G
0104291,Forever Young,"A 1939 test pilot asks his best friend to use him as a guinea pig for a cryogenics experiment. Daniel McCormick wants to be frozen for a year so that he doesn't have to watch his love lying in a coma. The next thing Daniel knows is that he's been awoken in 1992.During a cryogenics test, a pilot frozen in 1939 awakes in 1992 but time is running out, as his body starts to age rapidly.",PG
0104298,Freddie as F.R.O.7.,"The story about a man-sized frog named Prince Frederic who is turned into a frog by his wicked aunt Messina and hired by British Intelligence to solve the mysterious disappearances of some of Britain's greatest monuments. Several hundred years later, Freddie is now living in modern-day Paris -- a six-foot-tall amphibian with the moniker Secret Agent F.R.O.7. Messina, too, is still around causing mischief, joining forces with an arch-villain named El Supremo in a scheme to shrink Big Ben. Freddie, alerted to Messina's nefarious plans, gathers his fellow agents Daffers and Scottie together, planning to hide out in Big Ben and surprise the evil doers when they are set to strike at the much-loved British landmark.Story about a man-sized frog (voice by Ben Kingsley) recruited by British Intelligence to stop villains who are shrinking England's national monuments.",G
0104299,Freejack,"Auto racer Alex Furlong is snatched by time travel, a split second before a fatal explosion, by Vasendak's 21st-century team of techies, who plan to sell his healthy body to an ailing rich man at McCandless Corporation, for a mind transfer. He escapes, but has no rights in this nightmare future of violence and sleaze. The story concerns his survival, and his attempt to revive his relationship with his fiancée Julie, now 15 years older and an executive at McCandless.Bounty hunters from the future transport a doomed race car driver to New York City in 2009, where his mind will be replaced with that of a dead billionaire.",R
0104309,Frozen Assets,A man is hired to run a bank which turns out to be a sperm bank.,G
0104316,Galaxies Are Colliding,"Black comedy about a normal guy, about to get married, who starts to question all things of a cosmic significance. He starts seeing only The Big Picture, ignoring trivialities (like his wife having a mock affair to get his attention), and gradually withdraws into himself. Told in flashback and retrospect at his funeral from the perspective of his friends and colleagues, we see the characters he encounters on his voyage of enlightenment - including the girl he falls for, and the escaped asylum patient in the middle of the desert who converses only by means of celebrity impersonations...",R
0104321,"Gas, Food Lodging","In the boring desert of New Mexico, a single mother raises her two teenage daughters, Shade and Trudi, whose deepest desire is to leave the dead calm town. Shade is the type to escape in her extravagant fantasies while Trudi is so rebelious it could drive her away.",G
0104335,The Ghosting,"A family is hired as caretakers for an abandoned church. Years before a man had murdered his entire family in the church, and on the day the family is to move in, the killer escapes from prison and heads toward the church.",PG
0104346,Gladiator,"A story of two teenagers trapped in the world of illegal underground boxing. One is fighting to save his fathers life and using the money pay off gambling debts accumulated by his father. The second is fighting for the money to get out of the ghettos. While being exploited by a boxing promoter the two teens become friends. An explosive ending puts the two friends in the ring against each other in a fight for survival.Tommy Riley has moved with his dad to Chicago from a 'nice place'. He keeps to himself, goes to school. However, after a street fight he is noticed and quickly falls into the world of illegal underground boxing - where punches can kill.",R
0104348,Glengarry Glen Ross,"The real story behind the world of sales. This is a realistic portrayal of what it is to try making a life in high pressure sales with all its highs and lows; promises of fortunes and deliveries of dross. Red-leads and dead-leads are to blame for life's outcomes. Living with ""Objection, Rebuttal, Close"".The staff at the Brooklyn office of Premiere Properties is convened by Blake, sent by the bigwigs Murray and Mitch from the downtown head office. Blake's mentality is cutthroat, he implementing a month long contest among the sales staff, with the highest seller by dollar winning a Cadillac Eldorado, the lowest seller who will be fired. Most of the sales staff are incensed as they feel their fate is largely in the hands of the office manager, John Williamson, who hands out the leads - two per day - at his discretion, many of those leads which the salesmen know are useless. In turn, John will only hand out the coveted Glengarry leads to those that sell. What the salesmen without exception also have against John is that he has never been a salesman - John who probably got his job through some sort of nepotism - and has no idea what it takes to be an effective salesman especially in their business. Ricky Roma is the lead salesman thus far this month, which he has been for quite some time, he who seems well on his way to that Cadillac as he already has his next potential target cum client, James Lingk, on the hook. On the other end of the spectrum is aging Shelley Levene, who once long ago was the top seller, but who seems to have lost his touch largely in his desperation. That desperation is ratcheted up a notch with the contest, Shelley who due to personal circumstances can't afford to lose his job. He believes the best way not to lose his job is to gain some sort of favor with John for better leads. George Aaronow and Dave Moss, two other salesmen near the bottom of sales, discuss other possible measures for themselves not to lose the contest, their discussed tactics which are a bit more illegal. Regardless, Dave tries to protect his own butt at George's expense. By the next morning, the fortunes of all those at the Brooklyn office takes a major turn, but not all those changes may be what they appear on the surface.Times are tough in a Chicago real-estate office; the salesmen (Shelley Levene, Ricky Roma, Dave Moss, and George Aaronow) are given a strong incentive by Blake to succeed in a sales contest. The prizes? First prize is a Cadillac El Dorado, second prize is a set of steak knives, third prize is the sack! There is no room for losers in this dramatically masculine world; only ""closers"" will get the good sales leads. There is a lot of pressure to succeed, so a robbery is committed which has unforeseen consequences for all the characters.An examination of the machinations behind the scenes at a real estate office.",R
0104363,Le Grand Pardon II,It's an all-out-war when a government agent tries to regain control of a turf struggle between drug lords,PG
0104376,The Gun in Betty Lou's Handbag,"Betty Lou is a librarian in a very small town. Her husband, Alex, is a police detective who takes her for granted. She is the ultimate mouse. After a gangland figure is mysteriously murdered in town, she finds the murder weapon, but can't get anyone's attention to tell them (we're talking very mousy, here). Finally in a fit of frustration she fires it in a restroom and when taken to the police station insists she is the murderer. It has the desired effect, people do pay attention to her. With hints at social graces from the hookers in her cell block, she's on her way.An ignored, small-town librarian confesses to a murder she didn't commit to get attention.",PG-13
0104377,Guncrazy,"Anita is a high-school girl who frequently allows random boys and men to have sex with her, and is frequently raped by her absentee mother's boyfriend. As part of a school assignment Anita takes up correspondence with a lonely young prison inmate, whose letters stir up dormant desires for violence and guns. After buying herself a firearm, Anita convinces her mother's boyfriend to teach her how to use it, and, after he rapes her again, shoots him to death and hides the body. She then sets about getting her new ""boyfriend"" out of jail and to her, where she slowly drags him with her on her downward spiral of sex, violence, and murder for the sake of murder.A trashy teen murders her sexually abusive step-father, then helps get her reformed prison pen-pal released on good behavior so that she can re-corrupt him.",R
0104389,The Hand That Rocks the Cradle,"Peyton Flanders (Rebecca De Mornay) seemed to be the perfect nanny, but secretly she was out to wreck the lives of the family she was supposed to be helping. Before becoming the nanny, Peyton had a miscarriage due to the stress caused by the death of her husband, Dr. Victor Mott (John de Lancie), and blamed it on Claire (the mother, played by Annabella Sciorra),. Claire suspects nothing, having never met Peyton before.Dr. Victor Mott is a respected and successful gynecologist, but both come to a crashing halt when he is accused of sexually molesting his patients. When Claire Bartel accuses him of this crime, four other women come forward to corroborate the story. Stripped of his license and on the verge of being sent to prison, Dr. Mott commits suicide. Dr. Mott's now-widowed wife suffers a miscarriage, and is on the verge of losing her home to civil judgments against her husband's estate. Broken, alone and now near-penniless, Mrs. Mott learns that Claire is seeking a nanny for her own young children, and sees this as the perfect tool to exact a bloody revenge on Claire Bartel, and take Claire's family for her own.Accused of sexually molesting several of his patients, Dr. Victor Mott kills himself. He leaves behind an expectant wife, who miscarries and loses the child, blames the victim, Claire Bartel, who initiated the criminal proceedings against her husband and decides to avenge his death. For this purpose she calls herself Peyton Flanders, gets herself hired as a nanny for Claire's two children, gains the trust of her employer and her husband, Michael, and sets about her gruesome task.After being charged with sexually assaulting several of his female patients a doctor commits suicide, following the stress of these events his heavily pregnant wife suffers a miscarriage. She later sets out to destroy the life of the woman who made the original complaint against her husband.A gynecologist commits suicide when he is accused of having sexually molested 5 of his patients, and his wife loses her unborn baby as a result of stress. She then takes on another name and applies to the nanny position that the first woman to make the accusation has announced. She gets the job and she's up for revenge in her sly ways.After her humiliated husband kills himself, an embittered pregnant widow loses her child, and embarks on a mission of vengeance against a woman and her family.",R
0104391,Hard Hunted,"A nuclear trigger is being smuggled to the mid east, and the ""global balance of power is in jeopardy"". A female federal agent goes undercover to steal it and ends up being murdered. 3 other busty federal agents, all former playboy playmates, along with their beefcake companions, have to save the day.Accompanied by the voluptuous Mika and Silk who bathe under the Hawaiian sun, international criminal Kane receives in his yacht a jade statuette of Buddha in Lotus Position. Undoubtedly, this invaluable, much-expected object is the means to Kane's success in his plans for world domination, since, inside the hollow figurine, a nuclear weapon trigger is carefully concealed. However, Kane is going to be double-crossed and while sedated, this quintessential part that would complete his already built weapon of mass destruction will vanish under his nose. In the meantime, somewhere in Hawaii, back in the KSXY radio station, undercover agents Ava and Edy disguised as DJs, use the airwaves to send encrypted messages to other agents and to receive orders from the head of the L.E.T.H.A.L. team, Lucas, who is in the Pentagon. With direct orders to stop Kane from retrieving his missing trigger at all costs, and with the clock ticking, will Donna and the other girls manage to put an end in Kane's lunacy?An international criminal with plans for world domination will stop at nothing in order to get his hands on a nuclear weapon trigger.",R
0104402,Heaven Is a Playground,A coach and a lawyer team up to provide incentives for an urban high school basketball team to stay out of trouble.,PG
0104409,Hellraiser III: Hell on Earth,"Pinhead is stuck in a block after the Big Confrontation in ""Hellbound,"" The block containing Pinhead and the puzzle cube is bought by a young playboy as sculpture. Pinhead busies himself escaping by getting the playboy to lure victims to his presence so he can use their blood. Once free, he seeks to destroy the puzzle cube so he need never return to Hell, but a female reporter is investigating the grisly murders and stands in his way.Hell is about to be unleashed again. Reporter Joey Summerskill ('Terri Farrell') slowly begins to learn about the mysterious puzzle box, the unbearable pain opening it can bring, and Pinhead ('Doug Bradley'), the Black Pope of Hell, after viewing a young teenage club-goer get ripped apart by the box's chains in an ER room. She tracks the box and a young woman named Terri ('Paula Marshall') down to a famous club called the Boiler Room, owned by the spoiled playboy J.P. (Kevin Bernhardt), who feeds Pinhead, trapped in a marble pillar, blood from club members so he can escape from his prison. As time runs out, Joey must think of a way to bring Pinhead and his newly-created Cenobites back to the realm of Pinhead's human self or succumb to an eternity of pain and suffering.An investigative reporter must send the newly unbound Pinhead and his legions back to Hell.",R
0104412,Hero,"Bernie LaPlante is having a rough time. He's divorced, his ex-wife hates him, and has custody of their son. The cops are setting a trap for him, then to top it all, he loses a shoe while rescuing passengers of a plane crash. Being a thief who is down on his luck, he takes advantage of the rescue, but then someone else claims credit for it.Bernie LaPlante is an amoral man and a hustler. He is facing criminal charges. His wife decides to limit his access to their son because he doesn't keep his promises. While on his way to his son's birthday, a plane crashes, and he is nearby. He goes on board to steal what he can but in the process saves some people, one of them being television reporter Gale Gayley. She doesn't get a good look at him but someone gets a photo of him which isn't clear. She then mounts a campaign to find him which includes a reward of a million dollars. Before hearing of this, Bernie tells his experience to John Bubber. He also says that he doesn't want any recognition. Bernie's trial is taking place and he, upon hearing of the million dollars, thinks that he hit the mother lode but before he can claim it, John does, and Bernie is sent to jail. John then grows close to Gale. Bernie, who stole her purse, sells what's in it, and when word of this reaches her, she thinks he is holding this over John, and all sorts of chaos ensues.A not-so-nice man rescues passengers from a crashed airliner, only to see someone else take credit.",PG-13
0104418,Highway to Hell,"Charlie Sykes and his girlfriend Rachel Clark are traveling to Las Vegas to secretly get married to each other. The decide to follow through a secondary road, and while fueling their car in ""Sam's Last Chance"" gas station, they are advised by the owner and attendant Sam to not sleep after the second tree in the road. They fall asleep in the car, and a policeman arrests Rachel. Charlie returns to the gas station, and Sam tells him that she has been arrested by a Hellcop, and he has to go to hell if he wants to rescue his fiancée.An eloping bride is taken into Hell, and her fiancé must pursue.",R
0104423,Hit the Dutchman,"Arthur Flegenheimer is a thief recently released from prison who is recruited by noted hood Jack ""Legs"" Diamond. Flegenheimer changes his name to Dutch Schultz and, thanks to his brutal and unscrupulous ways, rises to become Diamond's right-hand man during the bleak days of Prohibition.",PG-13
0104427,Hoffa,"Jack Nicholson's portrait of Teamsters Union leader Jimmy Hoffa, as seen through the eyes of his friend Bobby Ciaro (Danny DeVito). This film follows Hoffa's struggle to shape America's most influential labor union through his countless battles with the RTA. As he fights for workers' rights, Hoffa locks horns with industry management, organized crime and Attorney General Robert Kennedy. In 1975, four years after serving his prison term, Hoffa disappears, in one of America's most fascinating unsolved crime mysteries.The story of the notorious American labor union figure Jimmy Hoffa, who organizes a bitter strike, makes deals with members of the organized crime syndicate and mysteriously disappears in 1975.",PG-13
0104428,Hold Me Thrill Me Kiss Me,"Eli is a burglar who is caught in the act by Twinkle, a crazy heiress who coerces him into a sexual relationship. Their violent break-up at the altar makes him a fugitive in search of a new identity. He lands in a trashy trailer park where he touches the lives of several dysfunctional residents. Two of them are adult buxom woman, who's somewhat interested in Eli, and her young teen sister, who's still a virgin. The impressionable teen falls for Eli hard to which he reciprocates, so the kid decides to run away with him even if it means getting her big sister out of the way first.",PG-13
0104431,Home Alone 2: Lost in New York,"Kevin McCallister is back. But this time he's in New York City with enough cash and credit cards to turn the Big Apple into his very own playground. But Kevin won't be alone for long. The notorious Wet Bandits, Harry and Marv, still smarting from their last encounter with Kevin, are bound for New York too, plotting a huge holiday heist! Kevin's ready to welcome them with more battery of booby traps the bumbling bandits will never forget!Once again, it is Christmas time, and the McCallister family is planning another vacation, only this time they are bound to vacate in Miami, Florida. Unfortunately, Kevin does not agree with the rest of his family about this upcoming vacation and once again he got himself into trouble again, regarding with a fight with his brother Buzz. But as he and his family arrived at the airport they could miss their flight, this is where the chaos which is Chicago/O'Hare airport causes Kevin to unknowingly separate from the rest of his family, so instead of Miami, he is going to New York (much to Kevin's dismay). But what Kevin will soon realize that he will not only be alone in a big city, having a luxury suite at the Plaza, and visiting some of New York's biggest stores and seeing some sites as well, he will also reunite with his rivals the ""Wet Bandits"" Harry Lime and Marv Merchants, who escaped from prison and to New York and are planning to rob a toy store named ""Duncan's Toy Chest"" where the owner E.F. Duncan is planning to use the money to donate it to the children's hospital. Kevin plans to defeat the wet bandits once and for all by using his uncle Rob's renovating townhouse and the equipment inside as traps to defeat them and save Duncan's Toy Chest.A year following the events of Home Alone, Kevin McCallister and his family are set to spend their Christmas vacation in Miami. However, at the airport, Kevin accidentally takes the wrong flight and finds himself in New York. With his father's bag and credit card, Kevin is able to book a suite and enjoy the city. However, Kevin's arch-enemies Harry and Marv have recently escaped from prison and find themselves in New York. After Kevin crosses paths with the duo, it's up to him to bring the duo back into custody.Kevin McAllister and his family are planning to go to Miami, Florida during the holiday season this time around. At the airport, Kevin becomes seperated from his family and ends up on an airplane to New York City. Kevin manages to stop a taxi cab and has the driver take him to the Plaza Hotel, and using his father Peter's credit card, Kevin rents out a suite. While in New York, Kevin befriends E. F. Duncan, a friendly toy store owner, and Kevin also befriends a homeless Pigeon Woman then Kevin runs into his old enemies Harry and Marv, who have escaped from prison. When Kevin discovers that Harry and Marv plan to rob Mr. Duncan's toy store on Christmas Eve, Kevin makes plans to stop them. Kevin's mother Kate, upon realizing that she and the family have become seperated from Kevin, frantically tries to find Kevin.Kevin McCallister and his family are taking a vacation to Florida. At the airport Kevin loses his family and accidentally gets on a plane to New York City. After enjoying himself there for a while, he runs into his old enemies, Harry and Marv, who have escaped from prison. After finding out they are planning to shoplift in a toy store, he sets up a plan to put them behind bars once again. He sets up traps in an old house, and engulfs the duo with them. Afterwards, he is reunited by his family.One year after Kevin was left home alone and had to defeat a pair of bumbling burglars, he accidentally finds himself in New York City, and the same criminals are not far behind.",PG
0104437,Honey I Blew Up the Kid,"Wayne Szalinski is at it again. But instead of shrinking things, he tries to make a machine that can make things grow. As in the first one, his machine isn't quite accurate. But when he brings Nick & his toddler son Adam to see his invention, the machine unexpectedly starts working. And when Adam comes right up to the machine, he gets zapped along with his stuffed bunny. Now, whenever Adam comes near anything electrical, the electricity causes him to grow. Adam soon starts to grow to the height of over 100 feet. And he is now walking through Las Vegas which he thinks is one big play land.Wayne Szalinski is experimenting with his equipment again, but this time for a large company. When an accident in the lab fries some circuits, he is barred from the lab. But 2 year old Adam, was unknowingly zapped during the accident. But Wayne and the family soon discover that something is definitely wrong with Adam. He starts growing, and growing, and growing, and growing...This time, wacky inventor Wayne Szalinski accidentally zaps his 2 1/2-year-old son with a particle beam, causing the child to grow whenever coming in contact with electricity. Soon topping 112 feet, the overgrown baby is attracted to the bright, shiny lights of Las Vegas, and nothing stands in his way! Now the chase is on.The Szalinski family is back, this time hilarious disaster strikes when an experiment causes their new toddler son to grow many stories tall.",PG
0104438,Honeymoon in Vegas,"On her deathbed, a mother makes her son promise never to get married, which scars him with psychological blocks to a commitment with his girlfriend. They finally decide to tie the knot in Vegas, but a wealthy gambler arranges for the man to lose sixty-five thousand dollars in a poker game, and offers to clear the debt for a weekend with his fiancée. Suddenly the man is insanely jealous, and pursues his fiancée and her rich companion, but finds pitfalls in his path as the gambler tries to delay his interference.Commitment-phobe Jack loses a big fortune in Vegas to a professional gambler, who borrows Jack's fiancee Betsy for a getaway as collateral. But when Betsy starts falling in love with her captor, Jack must summon his courage to win her back.",PG-13
0104443,Hostage,UK black ops agent is sent to Argentina to find a kidnapped special ops analyst and take out the terrorists who took him. When a pretty girl who may somehow be involved catches his eye things get very complicated fast.,PG-13
