id,title,plot,mpaa
0099558,Armour of God 2: Operation Condor,Agent Jackie is hired to find WWII Nazi gold hidden in the Sahara desert. He teams up with three bungling women (the 3 stooges?) who are all connected in some way. However a team of mercenries have ideas on the ownership of the gold. A battle/chase ensues as to who gets there first. Lots of choregraphed Kung-Fu and quirky Chan humour.Jackie is a talented special agent who is used for dangerous undercover work. The government employs him to try and find some gold that the Nazis allegedly left in Northern Africa 40 years ago. He soon discovers that he is not the only one searching for the gold; there are people willing to kill to get their hands on it.,PG-13
0099577,Firehead,"A government agent assigns a scientist to help one of his agents track down a Russian defector who is a cyborg. Meanwhile, an organization known as The Upper Order is plotting to take over the world by using the cyborg's powers.When a Russian cyborg with telekinetic powers terrorizes a city, an elite government agency intervenes. Col. Vaughn convinces ""regular guy"" chemist, Warren Hart, to team up with a beautiful blonde agent to capture the menace. But Warren finds the true villain isn't who he expected. Forces of good and evil go head to head in this paranormal story of corruption and redemption...with the world's future hanging in the balance.",R
0099579,Fist of Glory,"During Vietnam War, a member of US special forces is shanghaied and forced to participate in an underground street fight tournament where losers die. His teammate discovers this and enters the tournament to save him and end it.",R
0099587,Flight of the Intruder,"After his bombardier is killed, Jake ""Cool Hand"" Grafton (Brad Johnson)', a carrier-based Intruder pilot, questions the purpose of Navy bombing missions. He finds an ally for his cynicism in Virgil Cole, a bombardier on his third tour of duty, and together they ponder the notion of one unsanctioned mission ""downtown"", to ""Sam City"" in North Vietnam.During the air war over Vietnam, a U.S. Navy A-6 Intruder bomber pilot schemes with a hardened veteran to make an unauthorized air strike on Hanoi.",PG-13
0099675,Going Under,International disaster looms as the USS Sub Standard has to race to get a nuclear weapon ahead of the Russian forces.,PG
0099741,Harley,"Harley is a 'troubled teen' from L.A. who is arrested. A progressive social worker has Harley sent to Texas to live with the Nortons, an open-minded, heartful Christian family, and spend two months on their ranch. Surrounded by a town full of doddering hicks, Harley takes on ranch chores, learns to ride horses, and finds love in a local girl while the Nortons try to bring him into the fold. Eventually Harley chooses to release his pain in exchange for a return to faith, culminating in his calling for God's help to save the life of the burglar who framed him.",PG
0099814,Hurricane Smith,"An oil-field worker from Texas journeys to Australia to look for his missing sister, and his search winds up getting him involved with a violent drug-smuggling gang.",R
0099982,Last Call,"As a little girl, Cindy had to witness how the shady estate agent Jason Laurence killed her mother. In the 22 years since then, he was never called to account for this crime. So Cindy decides to take vengeance herself. At first she gets a job as secretary for Paul's most important business partner. Paul is immediately attracted to the big-busted blonde and they start an apparently passionate affair. When his business suddenly gets into problems, his partners drop out and he gets bad press, he has no idea why...",R
0099984,The Last Match,Somewhere on an island in the Caribean a girl is imprisoned for owning drugs. As she is the daughter of a football team coach help is soon on the way,R
0100108,Cthulhu Mansion,"An aging magician harboring a terrible occult secret and his daughter are taken hostage in their isolated mansion by teenage scumbags need- ing a place to hide out. When the captors refuse to listen to the magician's dire warning to release him unharmed, the mansion slowly releases its nightmare of horrors on the unsuspecting invaders.",R
0100152,Mindwarp,"A young woman in a post-apocalyptic world rebels against the status quo, in which everyone lives their lives out in a virtual reality fantasy world of their own choosing... With consequences she couldn't have imagined.In 2037, after a nuclear disaster has just about destroyed the Earth, the planet's remaining dwellers retreat to Inworld, an enclosed biosphere where computers control all aspects of life. But a beautiful young woman rebels against the Inworld's pre-fabricated existence and demands the right to experience ""real"" life. So the biosphere's System Operator exiles Judy to the mutant-ridden outside world. Once there, she is kidnapped by deformed cannibals who want her to breed with their evil leader. Will Judy be able to escape the horrors of this futuristic, toxic wasteland?In post-apocalyptic 2037, Judy rebels against the AI-ruled utopia where people live in a happy VR simulation. She's exiled to a post-nuclear wasteland where she meets drifter Stover. Mutated cannibals capture them for their leader Seer.",R
0100172,Mom,"During a time when the city of Los Angeles is terrorized by animal attack style murders, a kindly elderly lady provides a nomad with room and board. It turns out that he is a werewolf and is responsible for the recent killings. He bites the elderly woman, turning her into a hungry werewolf. Now her adult son must try to prevent the both of them from doing any more harm.An L.A. man is shocked to discover that his loving and caring elderly mother has become a vicious werewolf.",R
0100175,Money,A young man whose father's fortune was stolen by his closest friends sets out to get revenge in this odyssey through the world's major financial centers.,PG-13
0100303,Operation Corned Beef,"Squale, an ace spy, is called back from South America to carry out a tough operation. Goal",G
0100342,Payback,An escaped con goes after a drug-dealing killer.,R
0100369,The Pit and the Pendulum,"It is the time of the Spanish Inquisition. Maria does not like what is going on during the ""Auto De Fe"". When she speaks out, she is arrested and accused of being a witch. Torquemada has plans for her! He orders her tortured, and her tongue to be cut out. Her husband attempts to free her...",R
0100393,The Last Butterfly,"Stage mime Antoine Moreau (Tom Courtenay) is compelled by the Gestapo to put on a performance for the children of Terezin, a ""model"" concentration camp, to convince the Red Cross observers that the camp is truly what it seems. Reluctant at first, Moreau slowly learns the true nature of the camp, including the meaning of the ""transports"" on which people leave. With a world-class orchestra (made up of people interned in the camp) and a cast of children, Moreau stages a show to end all shows.",PG-13
0100430,The Psychic,"The college student Patrick Costello shares an apartment with his childhood friend Nick and has a crush on his professor Laurel Young. Patrick has premonitions through dreams and daydreams since he was a kid and recently he is foreseeing the deaths of young women. He succeeds on dating Laurel and soon he learns that she is also dating her friend and also professor Theodore ""Ted"" Steering, who is the serial-killer wanted by the police. Now Patrick seeks evidences to prove that Steering is a killer to protect his beloved Laurel, but nobody believes in his words. When Steering invites Laurel to travel with him to another town, Patrick has premonitions with her becoming his next victim. What can he do to save Laurel?A serial killer is terrorizing a small college town. When a student begins to have psychic visions of the killer with clues as to who he is, he gives this information to the police - only to find that he himself is suspected of committing the murders.",R
0100488,Rich Girl,"A rich Beverly Hills girl gets a job as a waitress, and falls in love with a rock singer.",R
0100491,Riff-Raff,"The story of Stevie, a construction worker, and his girlfriend, an unemployed pop singer, serves to show the living conditions of the British poor class",R
0100504,Rock 'n' Roll High School Forever,"Those rambunctious kids are back in school and back in trouble in a smash sequel to the 1978 worldwide hit. Corey Feldman leads a rock and roll rally at Ronald Reagon High, but must triumph over the evil plans of the school's fascist principal, Vadar, who wants to halt the school dance and run their school like a prison.",PG-13
0100528,The Runestone,"A Norse runestone is discovered in Western Pennsylvania. The prophecy upon it tells of the Norse great wolf Fenrir (Fenris), and that its release from the stone will bring about Ragnarok --- the end of the world. Archaeologist Sam Stewart and wife Marla find it has some connection to their friend Martin. A young boy named Jacob is haunted by terrifying nightmares of what is to come, and his family explains these dreams through stories from Norse legend, which says that the only one who can destroy Fenrir is Tyr, the Norse god of war, who is prophesied to return to fight the creature.",R
0100688,Steel and Lace,"Daniel Emerson is acquited of the rape of classical pianist Gaily Morton, and part of the blame for the acquittal lies with the testimony of Daniel's friends Norman, Oscar, Toby, and Craig, who all helped Daniel rape Gaily. Still devastated by the rape and unable to deal with the acquittal, Gaily commits suicide by jumping off of the top of the court building as soon as the trial ends, much to the horror of her brother Albert, who is a scientist. Five years later, Daniel has made Norman, Oscar, Toby, and Craig partners in his business, which forces homeowners and their homes out of the way to make way for bigger developments. By this time, after five years of working with Gaily's body, Albert has turned Gaily into a cyborg that is programmed to get bloody revenge on Daniel, Norman, Oscar, Toby, and Craig.A rape victim returns from the dead to seek vengeance on her rapists in this gory horror film.",R
0100765,The Terror Within II,"In a world gone mad, the last human colony struggles to survive underground, beneath a land of nightmarish mutants who seek to destroy them. But when the mutant breaks inside humanity's final stronghold, the battle for survival pits the human colonists against their deadly invaders a few miles below the Earth's surface.In a post-apocalyptic world full of terrifying mutants known as gargoyles, survivors of the last human colony battles against intruding gargoyles a few miles below the Earth's surface.",R
0100774,Thousand Pieces of Gold,"In 1880's China, young Lalu is sold into marriage by her impoverished father. Rather than becoming a bride, Lalu ends up in an Idaho gold-mining town, the property of a saloon owner who renames her China Polly and plans to sell her as entertainment for the locals. Refusing to become a whore, Lalu ultimately finds her own way in this strange country filled with white demons.",PG-13
0100786,Till There Was You,New York sax player arrives on the island nation of Vanuatu to find his missing brother. He learns that his brother had teamed up with a powerful shady foreigner and his femme fatale wife to find some sort of treasure.,PG-13
0100788,Time Barbarians,"A warrior king has swordfights with ugly savages that crouch around the forest and snarl a lot. An evil bad guy, bent on doing evil things, kills his wife and flees to modern day Los Angeles. The warrior chases after him to avenge his wife's death.A medieval warrior chases a bad guy to modern day Los Angeles to avenge the death of his wife.",R
0100789,Crackdown,"Willis, a hardened DEA agent from the streets of New York, is given his toughest assignment -- to team up with a Colombian cop, Delgado, and find the connection of a drug shipments and the U.S. government.",R
0101004,Zandalee,"Bored with her marriage to burnt out poet turned corporate executive Thierry, Zandalee falls prey to an old friend of her husband, the manipulative and egotistical Johhny and becomes enmeshed in a sensual, passionate and destructive affair. But it isn't only the flames of their erotic affair that are fanned by the steamy heat of the deep New Orleans nights; hatred, desire and revenge stalk the lovers' with a relentless precision, and for Zandalee, the moment of truth arrives with a terrifying finality.",R
0101020,Once a Thief,"Once a Thief is an action/comedy/romance movie involving the plight of three master thieves (in the mode of Pink Panther). All three were raised by the same father and in fact were most certainly street orphans. The story begins with a successful art heist followed by a pledge to make this the last crime ever for the trio. The plot revolves around the theft of a mysterious ""cursed"" painting and how its obsession affects the family.A romantic and action packed story of three best friends, a group of high end art thieves, who come into trouble when a love-triangle forms between them.",R
0101252,29th Street,"Frank Pesce is the luckiest man alive in spite of his bad luck. Based on a true story, a man growing up in a tough New York neighborhood has a gift for finding himself in the worst possible jams...and always getting out. He is the first New York Lottery winner.On Christmas Eve, Frankie Pesce of Queens wins $6 million in New York State's first lottery. Instead of joy, he's in a rage, breaking church windows and disturbing the peace. At the police station, he tells his story. He's extraordinarily lucky, beginning with surviving a dicey childbirth; he works a little here and there; he still lives with his parents, his sister, her husband, and his older brother. They have noisy relationships, and at the heart is his father",R
0101253,Three Days to a Kill,"At a Chicago-area naval base, an ambassador is kidnapped. Later, a Navy officer calls his friend Cal for help. A Colombian drug lord is holding the ambassador, and the officer wants Cal to rescue the man. Cal convinces the officer to get a pardon for imprisoned explosives expert Rick, and together Cal and Rick form an uneasy partnership. They travel to meet Yolanda, a stripper who supposedly knows the location of this drug lord, named Perez (who looks like a creation out of Madame Tussaud's). Our threesome then sets about to rescue the ambassador. Cal, Rick, and Yolanda meet resistance at every turn; apparently Perez's men have the drop on them. After multiple shootouts, Cal convinces Yolanda to use her son as a pawn to draw Perez away from his home, and then all hell breaks loose.Two men try to rescue a kidnapped ambassador.",R
0101255,9 1/2 Ninjas!,"Joe Vogue, a ninja, butts heads with a real estate tycoon who has hired assassins to eliminate him. In addition to that he has to also protect and train a woman in the arts of ninjutsu.",R
0101256,976-Evil II,A seemingly harmless telephone service endows an evil teacher with powers from beyond the grave,R
0101272,The Addams Family,"The Addams step out of Charles Addams' cartoons. They live with all of the trappings of the macabre (including a detached hand for a servant) and are quite wealthy. Added to this mix is a crooked accountant and his loan shark and a plot to slip in the shark's son into the family as their long lost Uncle Fester. Can the false Fester find his way into the vault before he is discovered?When a man claiming to be Fester, the missing brother of Gomez Addams, arrives at the Addams' home, the family is trilled. However, Morticia begins to suspect the man is a fraud, since he cannot recall details of Fester's life. With the help of lawyer, Tully Alford, Fester manages to get the Addams clan evicted from their home. Gomez realizes the two men are conspiring to swindle the Addams fortune and that he must challenge Fester.For 25 years uncle Fester has been missing. An evil doctor finds out and introduces a fake Fester in an attempt to get the Adams Family's money. The youngest daughter has some doubts as to the sincerity of the new uncle Fester. The fake uncle adapts very well to the strange family. Can the doctor carry out her evil plans and take over the Adams Family's fortune?Con artists plan to fleece an eccentric family using an accomplice who claims to be their long-lost uncle.",PG-13
0101273,The Adjuster,"A reflection about what makes everyone's life unique, through the story of Noah's family. Noah is an adjuster, having sex with his customers. His wife Hera watches pornographic movies for the Board of Censors. They live with their son Simon and Hera's sister in a show-flat. One day, they meet Bubba, who wants to make a movie in their house.",R
0101276,Afraid of the Dark,"Lucas is a little boy who's going blind. The only thing that could save his eyesight is a risky eye operation that could either fix his eyes or blind him for good. Scared, lonely and half-blind, he lets his subconscious fears and desires and grim imagination run loose. He spends a lot of his time spying on people and visiting the local graveyard and the mausoleum. He starts seeing a creepy serial killer everywhere in town, who goes after blind women and stabs them in the eyes. Lucas doesn't tell anyone about this, not even his police officer father. He also starts seeing other people, who are not blind, as if they were blind. Lucas also develops an unhealthy interest in his much older stepsister, who is about to get married and leave their family home, and becomes jealous of her husband to be. Things culminate when he sees a dog he believes to be rabid, and when his pregnant mother finally gives birth to his baby sister. Can Lucas return from the brink of sanity and what, if anything, of the things he sees is real?A young boy, facing impending surgery on his eyes to try to stave off blindness, wanders his quiet London neighborhood. The only problem is he believes that a slasher is stalking blind women.A little boy, obsessed with blindness and violence, slowly gets trapped in his own delusions.",R
0101301,All I Want for Christmas,"""All I Want For Christmas"" is a comedy about two New York City children who launch a hilarious scheme to get what they most want this holiday season. Ethan, a practical older brother, and adorable Hallie, who knows how to charm her way out of a difficult situation, are intent on spending Christmas with their parents, Catherine and Michael, and grandmother Lillian. As Ethan and Hallie embark on their adventure, almost nothing goes exactly as they planned. Complicating things is a smarmy businessman named Toney Boer, who has taken an interest in Catherine. Ethan, meanwhile, is preoccupied with not only his parents' romantic dilemma, but also his own - one brought about by his new friendship with Stephanie, his first teenage crush. What evolves is an elaborate scheme involving mice, telephone calls and an ice-cream truck, as Ethan and Hallie try to achieve their goal with the help of Stephanie. The duo's primary obstacle is their mother's fiance, Tony. The children finally succeed with a little Christmas magic from Santa Claus.A brother and sister attempt to bring their divorced parents back together for Christmas.",G
0101309,Alligator II: The Mutation,A giant alligator runs riot in a small town with a lake connected to a sewer/drainage system. Typical plot; nobody believes the sightings until lots of people have been killed.,PG-13
0101316,The Lover,"It is French Colonial Vietnam in 1929. A young French girl from a family that is having some monetary difficulties is returning to boarding school. She is alone on public transportation when she catches the eye of a wealthy Chinese businessman. He offers her a ride into town in the back of his chauffeured sedan, and sparks fly. Can the torrid affair that ensues between them overcome the class restrictions and social mores of that time? Based on the semi-autobiographical novel by Marguerite Duras.An elderly French authoress, while writing her memoirs, is narrating the story of her first love. The year of that story is 1929, the place southern Indochina. Her mother and her two brothers lived in the house that came with the mother's poor paying teaching job, while she, across the Mekong River, lived in a boarding school dormitory in Saigon. The girl had an uneasy relationship with her family, largely because of her mother's inexplicable favoritism of her eldest brother, who was selfish, egotistical and thieving. The girl and her younger timid brother secretly wished he was dead. That year, she began a relationship with a Chinaman, who she met on the Mekong River ferry. He was western educated in Paris, came from a wealthy family and as such money was no issue for him, and had never worked a day in his life. They entered into their sexual relationship nervously if only because of the taboo associated with a relationship between races, and people of their respective ages (she telling him that she was eighteen, he telling her he was thirty-two). As time progressed, they were more open to the world at least about having a relationship. Her family disapproved of what they knew she was doing, while still savoring the Chinaman's showering of money at them. They talked openly to each other about their non-existent future, as she could never marry a Chinaman, and he was already betrothed to a woman from a wealthy family, she who he would not even meet until the wedding ceremony. But both began to think that there was the possibility of a future ""them"", driven by their passion and desire.In 1929 French Indochina, a French teenage girl embarks on a reckless and forbidden romance with a wealthy, older Chinese man, each knowing that knowledge of their affair will bring drastic consequences to each other.",R
0101317,Lovers: A True Story,"Set in '50s Spain, a young man (Sanz) leaves the army and looks for a job so he and his fiancée (Verdu) can get married. He rents a room from a widow (Abril), and shortly begins a torrid affair with her. The fiancée figures it out and decides to win him back by offering herself to him and taking him to meet her family. Ultimately he has to make a decision. Based on a true story.Madrid, 1950. Francisco, detto Paco, un giovane di origine campagnola, dopo aver terminato il servizio militare, decide di stabilirsi a Madrid. Il suo comandante gli trova un lavoro e lui vorrebbe fare soldi in fretta per sposare la sua fidanzata Trini, che lo aspetta al paese. Paco alloggia nel frattempo presso Luisa, una giovane vedova molto attraente, che lo conquista e con la quale inizia una calda ed intensa relazione sessuale. Fra i due si intromette la ragazza di Paco, che un giorno arriva in città e che complica il loro ""feeling"". La storia si conclude nel sangue, sul sagrato di una chiesa.",R
0101318,The Lovers on the Bridge,"Set against Paris' oldest bridge, the Pont Neuf, while it was closed for repairs, this film is a love story between two young vagrantsAlex, who's homeless and addicted to alcohol, and Michèle, who's losing her sight, form a relationship while sleeping rough on Paris's Pont-Neuf bridge.",R
0101320,Ambition,"Mitchell Osgood dreams of being a famous writer, but the book he has written constantly is rejected by the editors. When the psychopathic killer Albert Merrik is released from prison after 15 years, Osgood believes that writing down the history of his crimes could be his breakthrough. Although he refuses to talk to him at first, Osgood follows him around and offers him a job in his book shop. To get the right impressions for his book, he feels that he has to experience Merrik psychopathic again...",R
0101324,American Friends,"Francis Ashby, a senior Oxford don on holiday alone in the Alps, meets holidaying American Caroline and her companion Elinor, the blossoming Irish-American girl she adopted many years before. Ashby finds he enjoys their company, particularly that of Elinor, and both the women are drawn to him. Back at Oxford he is nevertheless taken aback when they arrive unannounced. Women are not allowed in the College grounds, let alone the rooms. Indeed any liaison, however innocent, is frowned on by the upstanding Fellows.",PG
0101325,American Kickboxer,"Kickboxing champion B.J. is jailed for an accidental murder thanks to the testimony of his arch-nemesis Denard. A year later, B.J. is released and then challenged by Denard for $100,000. Will B.J. accept and get even with Denard?",R
0101327,American Shaolin,"After being humiliated in the ring by a dirty kickboxer who pulled down his shorts and then hit him, a martial arts master decides to travel to China and enter a monastery where he may learn the Shaolin form of fighting. The film then veers into ""Karate Kid"" territory where the novice humiliates himself at every turn, is tolerated as a foreigner, and still comes out a champion. The monastery teaches non-violence, but everyone knows that sooner or later the student will catch up with the bad guy.",PG-13
0101329,An American Tail: Fievel Goes West,"Some time after the Mousekewitz's have settled in America, they find that they are still having problems with the threat of cats. That makes them eager to try another home out in the west, where they are promised that mice and cats live in peace. Unfortunately, the one making this claim is an oily con artist named Cat R. Waul who is intent on his own sinister plan. Unaware of this, the Mousekewitz's begin their journey west, while their true cat friend, Tiger, follows intent on following his girlfriend gone in the same direction.A family of Emigre mice decide to move out to the west, unaware that they are falling into a trap perpetrated by a smooth talking cat.",G
0101343,And You Thought Your Parents Were Weird,"Two boys follow in their late father's footsteps by inventing weird and wonderful gadgets. Trouble lies ahead when, after a Halloween party, the spirit of their father ends up in the latest invention, a robot.Two inventor brothers create a working robot that is also inhabited by the spirit of their dead father.",PG
