id,title,plot,mpaa
0065547,Chisum,"As one of the founders of the town of Lincoln, John Chisum is increasingly worried as Lawrence Murphy moves in on the local stores, bank and land by questionable means. Chisum and fellow honest ranch owner Henry Tunstall try and use the law, but Murphy owns that too. Confrontation threatens and Tunstall's man Billy Bonney is not slow to get involved.Cattle baron John Chisum joins forces with Billy the Kid and Pat Garrett to fight the Lincoln County land war.",G
0061584,Doctor Dolittle,"Doctor Dolittle is a world-renowned veterinarian who speaks a wide array of animal languages. He sets off from his home in Puddleby-on-the-Marsh, England, in search of the Great Pink Sea Snail. In so doing, he and his friends meet such exotic creatures as the Pushme-Pullyu and the Giant Lunar Moth. This musical is the source of the hit song, ""If I Could Talk To The Animals.""After the animal communicating veterinarian goes too far for his clientèle, he and his friends escape their hometown to sea in search of the Great Pink Sea Snail.",G
0312004,The Curse of the Were-Rabbit,"It's 'vege-mania' in Wallace and Gromit's neighborhood, and our two enterprising chums are cashing in with their humane pest-control outfit, ""Anti-Pesto."" With only days to go before the annual Giant Vegetable Competition, business is booming, but Wallace & Gromit are finding out that running a ""humane"" pest control outfit has its drawbacks as their West Wallaby Street home fills to the brim with captive rabbits. Suddenly, a huge, mysterious, veg-ravaging ""beast"" begins attacking the town's sacred vegetable plots at night, and the competition hostess, Lady Tottington, commissions Anti-Pesto to catch it and save the day. Lying in wait, however, is Lady Tottington's snobby suitor, Victor Quartermaine, who'd rather shoot the beast and secure the position of local hero-not to mention Lady Tottingon's hand in marriage. With the fate of the competition in the balance, Lady Tottington is eventually forced to allow Victor to hunt down the vegetable chomping marauder. Little does she know that Victor's real intent could have dire consequences for her ...and our two heroes.The plucky characters from a series of animated shorts, Wallace and his dog, Gromit, make their feature debut here. After starting a pest control business, the duo soon lands a job from the alluring Lady Tottington to stop a giant rabbit from destroying the town's crops. Both Wallace and the stuffy Victor vie for the lady's affections. If Wallace wants to please his pretty client, and best Victor, he needs to capture that pesky bunny.Wallace and his dog, Gromit has built up a very respectable business which prevents any pests from destructing the vegetables of the village, but when a creature, only described as the were-rabbit, rampages through the village, all eyes are on Wallace. After hearing his plan, the villagers are on his side, expect one man. Victor Quartermaine feels threatened by Wallace's relationship with his fiancée Lady Campanula Tottington and aims to take out the bunny himself.Wallace and his loyal dog, Gromit, set out to discover the mystery behind the garden sabotage that plagues their village and threatens the annual giant vegetable growing contest.",G
0056085,How the West Was Won,"Setting off on a journey to the west in the 1830s, the Prescott family run into a man named Linus, who helps them fight off a pack of thieves. Linus then marries daughter Eve Prescott (Carroll Baker), and 30 years later goes off to fight in the Civil War with their son, with bloody results. Eve's sister, Lily, heads farther west and has adventures with a professional gambler, stretching all the way to San Francisco and into the 1880s.Sprawling epic which follows the Prescotts, an emigrant family through four generations, from the Erie Canal in the 1830's to their settled home in the West a half a century later. On the way they encounter river pirates, and escape with the help of fur trapper Linus Rawlings, who subsequently marries one of their daughters, Eve. The parents are drowned on a foundering raft, and the other daughter Lilith becomes a riverboat singer and catches the eye of a genteel adventurer Cleve Van Valen. They cross the plains together in a wagon train and make and lose a fortune in California; meanwhile Linus has turned farmer and, comes the Civil War, joins the Union Army and is killed at the Battle of Shiloh. One of his sons Zeb also joins the army and stays after the war as a cavalry officer and is sent to Colorado to help guard the pioneering railroad against the Indians, whose land they are crossing. By this time Lilith is the elderly lady of the family, having survived long enough to see the dream of settlement realized, but not, mercifully, the aerial shots of the Los Angeles freeway traffic with which the film ends.The fifty years of American westward expansion between the 1830s and 1880s are viewed through the experiences of the Prescott and Rawlings families, as they migrate by the Erie Canal, continue over the prairies from St. Louis during the California gold rush, suffer through the Civil War, and finally help build the railroads on the plains and bring law and justice to the frontier. Along the way they meet mountain men, journey by wagon train, deal with Native Americans, and face outlaws in the southwest.The story of how, over several generations, families opened up the Western U.S. to settlement. Zebulong Prescott, his wife Rebecca and daughters Eve and Lilith make the perilous journey, first down the newly built Erie Canal. Along the way they meet hunter and trapper Linus Rawlings, a genuine mountain man and catches Eve's eye in particular. They go their separate ways but Linus helps them out again when river bandits try to rob the Prescotts of their earthly possessions. A subsequent tragedy on the river however brings Eve and Linus together. Eve's sister Lilith decides to leave as soon as possible but ends up meeting her man, Cleve Van Valen and they make their way to the West Coast where they make their fortune. Eve and Linus' son Zeb fights in the Civil War and stays in the army afterward. He is assigned to protect the railroad, currently under construction. He sees the fear Indians have of the encroachment of white men onto their lands and the destruction of the buffalo. He makes a name for himself as a lawman and eventually agrees to take over his aunt Lilith's ranch, but not before having to take on one last fight.A family saga covering several decades of Westward expansion in the nineteenth century - including the Gold Rush, the Civil War, and the building of the railroads.",G
0100477,The Rescuers Down Under,"Cody, a 9-year-old boy from Mugwomp Flats responds to a distress call about a trapped giant Golden Eagle called Marahute. Freeing her, he gains a close friendship with the bird. However, Cody is soon abducted by the murderous poacher, Percival McLeach, who is after that bird which is of a highly endangered species and therefore an extremely profitable quarry. In a panic, a mouse Cody freed from one of McLeach's traps sends a desperate call for help to the Rescue Aid Society in New York City who assigns their top agents, Miss Bianca and Bernard, to the task. With transportation provided by the goofy albatross, Wilbur, the agents arrive in Australia and link up with the RAS' local field operative, Jake the Kangaroo Rat. Together, the trio must race against time to find Cody, stop McLeach, and save Marahute.The R.A.S. agents, Miss Bianca and Bernard, race to Australia to save a little boy and a rare golden eagle from a murderous poacher.",G
0070239,Jesus Christ Superstar,"Based on a concept album project written by Andrew Lloyd Webber and Tim Rice, and the subsequent long-running Broadway performance, this film tells the story of the final 6 days in the life of Jesus Christ through the troubled eyes of Judas Iscariot. Too often mis-labeled a musical, this film is a ""rock opera."" There are no spoken lines, everything is sung.Film version of the musical stage play, presenting the last few weeks of Christ's life told in an anachronistic manner.",G
0033729,How Green Was My Valley,"Life is hard in a Welsh mining town and no less so for the Morgan family. Seen through the eyes of the family's youngest, Huw, we learn of the family's trials and tribulations. Family patriarch Gwilym and his older sons work in the mines, dangerous and unhealthy as it is. Gwilym has greater hopes for his youngest son, but Huw has his own ideas on how to honor his father. Daughter Angharad is the most beautiful girl in the valley and is very much in love with Mr. Gruffydd, who isn't sure he can provide her the life she deserves. Times are hard and good men find themselves out of work and exploited by unseen mine owners.Adult Huw Morgan is about to move away from the south Wales coal mining village he has lived in his entire life. He remembers back to his growing up period, when the dust from the coal mines, which were then new to the area, had not yet darkened the lush green valley. His father and his five adult brothers worked in the mines, which ended up being a source of conflict, not only between management and laborers, but also within the Morgan family, its individual members who had different views of their role in the mine. Despite his tender age, Huw immediately fell in love with Bronwyn, who came to the village to marry his eldest brother Ivor. Also on the love front, his only sister Angharad fell in love with the new preacher, Mr. Gruffydd, who had a slightly different view of his relationship with her, and which would end up destroying his life in the valley. Huw would be the only of his siblings to obtain an education, but he learned as much about life as he did about book learning in his schooling. His first work experience post school, which surprised his family, would result in the loss of his youthful innocence.The story of a family, the Morgans, who live in a Welsh coal-mining town, told through the eyes of the youngest son, Huw (played by a 12-year old Roddy MacDowall). The father and four oldest sons all work in the colliery. Pretty much everything centres around the colliery - it is the life blood of the town, and the source of pain, ill-will and death. In addition, we see the relationships between the people in the town, how they develop and change.Huw Morgan, the academically inclined youngest son in a proud family of Welsh coal miners, witnesses the tumultuous events of his young life during a period of rapid social change. At the dawn of the 20th century, a miners' strike divides the MorgansThis story of a Welsh valley's turn-of-the-century descent from pristine paradise to despoiled coal mining region, is told in flashback form by Huw Morgan, an old man who has decided to leave the valley forever. Huw is the youngest in a family of 6 brothers and 1 sister and the film centers on his struggle toward manhood amid conflicting demands of faith, economics, education and family loyalty in a Wales caught in an irreversible shift from a pastoral to an industrialized society. The story, based on the novel by Richard Llewellyn, is accented by an impressive background of Welsh choral music and quaint patterns of speech.At the turn of the century in a Welsh mining village, the Morgans, he stern, she gentle, raise coal-mining sons and hope their youngest will find a better life.",G
0066831,Big Jake,"McCandles Ranch is run over by a gang of cutthroats led by the evil John Fain. They kidnap little Jacob McCandles and hold him for one million dollars ransom. There is only one man brave enough, tough enough, and smart enough to bring him back alive, and that man is Big Jake.Big Jake McCandles is on the trail of a gang of cutthroat criminals in this action drama which stretches from Texas to Mexico. It's 1909, and the Old West is giving way to modern times. When the outlaw gang led by evil John Fain raids the McCandles' family ranch, kidnapping his 8-year-old grandson, wife Martha, whom he hasn't seen in many years, sends for her husband to bring the boy back alive. While the law gives chase in newfangled, rickety automobiles, Jake saddles up with an Indian scout, his faithful dog, and a box of money. But paying ransom isn't Jake's idea of good old frontier justice.In 1909, when John Fain's gang kidnaps Jacob McCandles' grandson and holds him for ransom, Big Jake sets out to rescue the boy.",G
0048280,Lady and the Tramp,"Lady, a golden cocker spaniel, meets up with a mongrel dog who calls himself the Tramp. He is obviously from the wrong side of town, but happenings at Lady's home make her decide to travel with him for a while. This turns out to be a bad move, as no dog is above the law.Lady is a pampered Cocker Spaniel who lives in the ritzy part of town. Everything is great until Jim Dear and Darling, Lady's owners have a baby. Then Aunt Sarah and her two scheming Siamese cats come to stay. Lady is thought to be vicious and is muzzled and put outside. Tramp comes to her rescue. Lady runs away with him only to be caught by the dogcatcher.Jim ""Dear"" and ""Darling"" have had Lady, their pedigree cocker spaniel, since she was a puppy. Using her charms on them, Lady has been a pampered part of their upper class life, which all three consider perfect and complete. Lady's life takes a bit of a turn with the imminent addition of a baby into the household. Lady doesn't really know what a baby is or means, but gets a lesson in such from her two neighborhood friends, Jock, a proper Scottish terrier, and Trusty, a hound who doesn't realize that he may have lost his sense of smell. The baby's arrival indirectly has an effect on Lady's perfect life, most specifically when Aunt Sarah, with her two mischievous Siamese cats, comes to babysit. To escape this negative turn in her life, Lady eventually turns to Tramp, a mongrel she once met. Tramp lives a carefree life on the ""wrong side of the tracks"", and is renowned within his circle as being one of the most resourceful dogs, who is able to escape capture from the dog catcher as being unlicensed. He is also known as a womanizer. As Lady and Tramp fall for each other, the question becomes whether their two divergent lifestyles can mesh together, and if so what form that will take.The romantic tale of a sheltered uptown Cocker Spaniel dog and a streetwise downtown Mutt.",G
0065421,The Aristocats,"Retired madame Adelaide Bonfamille enjoys the good life in her Paris villa with even classier cat Duchess and three kittensThe beloved, pampered housecat of a retired opera star in 1910 Paris finds herself stranded in the countryside with her three children, the victims of a plot by their owner's butler to cheat them out of a huge inheritance. They must find their way back to their home and owner, with the help of an independent-minded tomcat and other animal accomplices, while evading the butler and foiling his plan.With the help of a smooth talking tomcat, a family of Parisian felines set to inherit a fortune from their owner try to make it back home after a jealous butler kidnaps them and leaves them in the country.",G
0108071,The Secret Garden,"Living in India, Mary Lennox, a young, privileged girl, is left orphaned when her parents are killed in an earthquake. She is sent back to England where she goes to live on her uncle's estate. It is a fairly isolated existence and she has to find things to keep herself occupied. She finds a sickly young boy...and a secret garden.A young British girl born and raised in India loses her neglectful parents in an earthquake. She is returned to England to live at her uncle's estate. Her uncle is very distant due to the loss of his wife ten years before. Neglected once again, she begins exploring the estate and discovers a garden that has been locked and neglected. Aided by one of the servants' brothers, she begins restoring the garden, and eventually discovers some other secrets of the manor.Young Mary Lennox is orphaned by an earthquake in India and sent to England to live with her uncle in a cold ancestral manor in Yorkshire. Mary briefly meets him, still mourning for his wife who died ten years ago, but she is mostly left on her own. A resourceful and inquisitive girl, she soon makes two exciting discoveries. First she finds an overgrown secret garden, the favorite of her aunt and locked up since her death. Second, that she has a cousin, Colin, a sickly boy who has been told he must remain in bed out of the daylight at all times. Once Mary and another new friend, Dickon, have brought the garden back to life they decide Colin must see it, a decision that will change several lives.After losing her self-indulging parents in an earthquake, a bitter young girl named Mary Lennox is sent to live in England with her reclusive uncle. Eventually she discovers her bedridden cousin and a 'secret garden' that once belonged to her deceased aunt. With the help of her cousin, the kindly Dickon, and a little 'magic', can Mary find a way to bring love back to her family?A young, recently-orphaned girl is sent to England after living in India all her life. Once there, she begins to explore her new, seemingly-isolated surroundings -- and its secrets.",G
0092603,Babette's Feast,"In a remote 19th-century Danish village, two sisters lead a rigid life centered around their father, the local minister, and their church. Both had opportunities to leave the villageDenmark, 1870s. Two deeply religious elderly sisters living in an isolated village take in a French refugee from the Franco-Prussian war, Babette. She becomes their housekeeper and is happy to work for no pay. 14 years later, Babette wins a large amount of money in a lottery. The event coincides with the 100th anniversary of the birth of the sisters' father, a devout Christian minister who had a great following in the village. Babette decides to throw a great dinner for the the remaining followers to honour the occasion. One thingIn 19th century Denmark, two adult sisters live in an isolated village with their father, who is the honored pastor of a small Protestant church that is almost a sect unto itself. Although they each are presented with a real opportunity to leave the village, the sisters choose to stay with their father, to serve to him and their church. After some years, a French woman refugee, Babette, arrives at their door, begs them to take her in, and commits herself to work for them as maid/housekeeper/cook. Sometime after their father dies, the sisters decide to hold a dinner to commemorate the 100th anniversary of his birth. Babette experiences unexpected good fortune and implores the sisters to allow her to take charge of the preparation of the meal. Although they are secretly concerned about what Babette, a Catholic and a foreigner, might do, the sisters allow her to go ahead. Babette then prepares the feast of a lifetime for the members of the tiny church and an important gentleman related to one of them.During the late 19th century, a strict religious community in a Danish village takes in a French refugee from the Franco-Prussian War as a servant to the late pastor's daughters.",G
0113824,Whisper of the Heart,"A young Japanese middle school girl finds that all the books she chooses in the library have been previously checked out by the same boy. Later she meets a very infuriating fellow... could it be her ""friend"" from the library? The boy's grandfather has a violin sales and service shop. The boy wants to be a violin maker like his grandfather.14-year-old teenage bookworm Shizuku lives a simple life, dominated by her love for stories and writing. One day she notices that all the library books she has have been previously checked out by the same personA love story between a girl who loves reading books, and a boy who has previously checked out all of the library books she chooses.",G
0120762,Mulan,"This retelling of the old Chinese folktale is about the story of a young Chinese maiden who learns that her weakened and lame father is to be called up into the army in order to fight the invading Huns. Knowing that he would never survive the rigours of war in his state, she decides to disguise herself and join in his place. Unknown to her, her ancestors are aware of this and to prevent it, they order a tiny disgraced dragon, Mushu to join her in order to force her to abandon her plan. He agrees, but when he meets Mulan, he learns that she cannot be dissuaded and so decides to help her in the perilous times ahead.Mulan is a girl, the only child of her honored family. When the Huns invade China, one man from every family is called to arms. Mulan's father, who has an old wound and cannot walk properly, decides to fight for his country and the honor of his family though it is clear that he will not survive an enemy encounter. Mulan, who just got rejected by the matchmaker because she had set her on fire, decides to prove that she is worth something and steals away to fit her father's place in the Chinese army. She prays to her family's ancestors for protection and luck before leaving as a man in her father's armor with her family's horse. The ancestors awake and decide to send Mushu, a little dishonored dragon to aid Mulan in her quest. Weeks later, Mulan and the other troopers have survived the training camp and are on the way north to stop the Huns. After being spotted and pursued by the enemies, an impass situation in the mountains forces Mulan to come up with an idea. But then, her real gender will no longer be a secret. She decides to risk everything in order to save China.The Fa family's only child, tomboy Mulan, fails to fulfill a Chinese girl's traditional duty as desirable bride. When the empire mobilizes a man from every family to fight the invading Huns, Mulan fears her father, an honorable veteran, is no longer up to fighting and joins in his place, masquerading as fictitious son Fa Ping. The ancestors designate the mighty stone dragon as her magical protector, but only eager baby-dragon Mushu actually goes. Ping is assigned to general Li son captain Fa Li's training unit. He does an amazing job preparing the peasant recruits, yet only Mushu and the luck cricket grandma gave Mulan overturn the mandarin adviser's negative report. When the reach the front, the Huns have already wiped out the regular army. Now the novice company must save China or perish honorably.To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.",G
