id,title,plot,mpaa
5691024,Show Dogs,"Max, a macho, solitary Rottweiler police dog is ordered to go undercover as a primped show dog in a prestigious Dog Show, along with his human partner, to avert a disaster from happening.",PG
1049413,Up,"Carl Fredricksen as a boy wanted to explore South America and find the forbidden Paradise Falls. About 64 years later he gets to begin his journey along with a Boy Scout named Russel by lifting his house with thousands of balloons. On their journey they make many new friends including a talking dog and figure out that someone has evil plans. Carl soon realizes that this evildoer is his childhood idol. Will they be able to defeat him and find Paradise Falls?Carl Fredricksen, a 78-year-old balloon salesman, is about to fulfill a lifelong dream. Tying thousands of balloons to his house, he flies away to the South American wilderness. But curmudgeonly Carl's worst nightmare comes true when he discovers a little boy named Russell is a stowaway aboard the balloon-powered house.Determined to save his home and keep the promise he made to his wife, widower Carl Fredricksen embarks on a journey to the mysterious Paradise Falls in an airship of his own invention. Along the way he meets his childhood hero, forms a bond with a boy who has an absent father, and realizes the preciousness of the life he lived as well as the one he now finds himself living.After the death of his wife and an incident at home, an old man, Carl Fredericksen, is forced into a retirement home. However, he still wants to go on the adventure to South America he and his wife planned. Ultimately, the adventure involves a flying house, a young boy, a talking dog and a strange, large bird.Carl Fredricksen is a little boy and a dreamer who idolizes the adventurer Charles Muntz. When he meets Ellie, who also worships Muntz, they become close friends. However Charles Muntz falls into disgrace, accused of forging the skeleton of the monster of Paradise Falls. He travels in his blimp to South America to bring the monster back alive but is never seen again. Eventually Carl grows up and marries Ellie. They promise each other that they would travel together to Paradise Falls and build a house there. Many years later, Ellie dies and Carl, who's lonely, refuses to move from their house despite the offers of the owner of a construction company. When Carl accidentally hits a worker that damaged his mailbox, he is sentenced to move to a retirement home. However, he uses many balloons to float his house in order to travel to Paradise Falls. Adventure ensues.Seventy-eight year old Carl Fredricksen travels to Paradise Falls in his home equipped with balloons, inadvertently taking a young stowaway.",PG
4877122,The Emoji Movie,"The Emoji Movie unlocks the never-before-seen secret world inside your smartphone. Hidden within the messaging app is Textopolis, a bustling city where all your favorite emojis live, hoping to be selected by the phone's user. In this world, each emoji has only one facial expression - except for Gene, an exuberant emoji who was born without a filter and is bursting with multiple expressions. Determined to become ""normal"" like the other emojis, Gene enlists the help of his handy best friend Hi-5 and the notorious code breaker emoji Jailbreak. Together, they embark on an epic ""app-venture"" through the apps on the phone, each its own wild and fun world, to find the Code that will fix Gene. But when a greater danger threatens the phone, the fate of all emojis depends on these three unlikely friends who must save their world before it's deleted forever.Inside each smartphone are these small faces and items called Emojis. Every Emoji means something different, but unfortunately, Gene, a so-called ""Meh"" Emoji, has a problem. He has all the expressions of the faces. Thinking that he is special in his own way, Gene partners up with smart Emo Emoji Jailbreak and classical Hand Emoji Hi-5 across the digital universe through a course of apps looking for the source cloud to reveal Gene's true expression. But with Smiley Face Emoji Smiler sending her bots hot on the friends' trail.Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.",PG
2294629,Frozen,"Fearless optimist Anna teams up with rugged mountain man Kristoff and his loyal reindeer Sven and sets off on an epic journey to find her sister Elsa, whose icy powers have trapped the kingdom of Arendelle in eternal winter. Encountering Everest-like conditions, mystical trolls and a hilarious snowman named Olaf, Anna and Kristoff battle the elements in a race to save the kingdom. From the outside Elsa looks poised, regal and reserved, but in reality she lives in fear as she wrestles with a mighty secretIn the Kingdom of Arendelle, Princess Elsa has the power to create and freeze ice and snow, and her younger sister Anna loves to play with her. When Elsa accidentally hits Anna on the head with her powers and almost kills her, their parents take them to trolls that save Anna's life and make her forget her sister's ability. Elsa returns to the castle and stays reclusively in her room with fear of hurting Anna with her increasing power. Their parents die when their ship sinks into the ocean, and three years later Elsa's coronation forces her to open her castle gates to celebrate with the people. Anna meets Prince Hans at the party and immediately falls in love and decides to marry him. But Elsa doesn't approve, loses control of her powers, and freezes Arendelle. Elsa flees to the mountain and Anna teams up with the peasant Kristoff, his reindeer Sven, and the snowman Olaf to seek out Elsa. They find her in her icy castle and she accidentally hits Anna in the heart; now only true love can save her sister from death.Anna, sister of the queen Elsa, sets off on a dangerous, mysterious journey to bring back Elsa, who has run off after imposing an endless winter upon her hometown. Anna must overcome challenges and meet new friends, such as Olaf, an adorable talking snowman, and face her charming boyfriend to save the kingdom from not only Hans, but from eternal winter.Of the two princesses living in Arendelle, Elsa is the one with powers, living in solitude because she can't control them. She was able to keep them a secret from her sister Anna, but she lost control of them at her coronation and plunged Arendelle into eternal winter. She fled afterward, and now Anna must bring her back to end winter, not without snowmen and singing.When their kingdom becomes trapped in perpetual winter, fearless Anna joins forces with mountaineer Kristoff and his reindeer sidekick to find Anna's sister, Snow Queen Elsa, and break her icy spell. Although their epic journey leads them to encounters with mystical trolls, a comedic snowman, harsh conditions, and magic at every turn, Anna and Kristoff bravely push onward in a race to save their kingdom from winter's cold grip.When the newly-crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition.",PG
1964418,Tomorrowland,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""In order to save our world from danger, a curious teenage girl with a high interest in science, and a former genius inventor embark on an adventure packed journey filled with evil machines, robots and, a technology paradise known as, ""Tomorrowland""!Casey Newton is a genius who dreams of one day going up into space. She's sure she'll get her chance because her father works at the NASA launch center at Cape Canaveral. But when the place is being closed down, Casey sneaks in and tries to stop them from doing that by sabotaging the equipment. She is caught and thrown in jail, when she's released and her personal effects are given to her, among them is a pin which she says is not hers. When she touches it, she finds in a futuristic city. When the pin runs out of energy, she wants to go back so she finds online someone who might know something about it. She goes there and when she talks to the people there, they ask her who gave it to her. When she says she doesn't know, they don't believe her and refuse to let her leave. Eventually they reveal themselves to be armed with advanced weapons. They try to shoot her but someone saves her and she discovers the ones who attacked her are robots. The one who saved her introduces herself as Athena. She says that Casey needs to help save the future. She takes Casey to meet a man named Frank Walker. When she sees him, he refuses to help. But when they are attacked by more robots, they try to go to the place she saw.Bound by a shared destiny, a teen bursting with scientific curiosity and a former boy-genius inventor embark on a mission to unearth the secrets of a place somewhere in time and space that exists in their collective memory.",PG
0093693,Overboard,"Joanna hires country carpenter Dean to build a closet on her yacht. When the two don't see eye-to-eye, Dean is left unpaid while Joanna sets sail. The following day, Joanna is fished out of the sea, after falling overboard, suffering from amnesia. Dean sees a neat way to regain the money she owes him... he tells her she's his wife; that way Dean gets a free housekeeper and mother for his four kids.Married couple Joanna Stayton and Grant Stayton III are an extremely wealthy, pretentious couple who live aboard their yacht. They live off of Joanna's family's money. Joanna is a bitch of a woman, who treats others poorly and thinks nothing about doing whatever she needs to get what she wants, which she always gets. So when their yacht is moored in Elk Cove, Oregon and she hires local carpenter Dean Proffitt to do some work, Joanna has no qualms of stiffing Dean the $600 for the job when it doesn't meet what she wanted, despite she not specifying the issue to Dean beforehand. When the Staytons sail out of Elk Cove, Joanna falls overboard, the resulting injury which causes temporary amnesia. Grant sees this accident as his opportunity to ditch Joanna. When news of a Jane Doe (Joanna) hits the local news and Dean sees that the person he knows as Joanna's husband denies knowing her, Dean also sees an opportunityJoanna Slayton, a wealthy woman, hires carpenter Dean to work on her yacht, and then refuses to pay him. Afterwards, she accidentally falls from her boat and injures herself, giving her amnesia. Her husband ditches her for her fortune, and the carpenter decides to take advantage of her memory loss in revenge for not paying him. Convincing her that her name is Anna, and that they are married with four children, Dean uses her as a servant. Along the way, the two fall in love. Eventually, her husband and her memories return, and she goes back to the life she had before. She realizes that she's learned to take care of more than herself in her time with Dean, and both reunite.Joanna Slayton is very rich and very spoiled. When she falls overboard from her yacht in the harbor of a small Oregon town she develops amnesia. She's taken in by Dean Profitt, a local carpenter she's previously maligned. Profitt, in revenge, persuades her that she is his wife and the mother of his four boys. Eventually, they ""humanize"" her and even when her memory returns she realizes she has fallen in love with Dean and his boys.Joanna Stayton is a rich snotty millionaires and Dean Proffitt is a struggling carpenter trying to get by with four obnoxious children. After doing a job which Joanna is dissatisfied with, she tosses Dean overboard and refuses to pay him, then Joanna gets amnesia and Dean decides to get back at her by claiming her as his ""wife"" and mother of his four brats.A cruel but beautiful heiress mocks and cheats over a hired carpenter. When she gets amnesia after an accident, he decides to introduce her to regular life by convincing her they're husband and wife.",PG
3470600,Sing,"In a town with no humans, just animals, a koala named Buster Moon realizes he will soon lose his theater if he cannot turn his luck around. He comes up with a plan to host a singing competition, where the winner will receive $1,000. Will this be enough to return his theater to glory?Refusing to forsake the once glorious theatre inherited by his father, slightly delusional and utterly dedicated to his never-ending affection for show business, Buster Moon, the ambitious koala, inevitably finds himself in dire straits watching hopelessly the ticket sales rapidly decline. But is Buster Moon, the greatest showman, as hopeless as he seems? Fortunately, in one of those spur-of-the-moment decisions, the visionary koala's mind will give birth to a simple, yet fantastic idea for a show that no one would be able to resist, and hopefully, save his theatreSet in a world like ours but entirely inhabited by animals, Buster Moon, a dapper koala, presides over a once-grand theater that has fallen on hard times. Buster is an eternal-some, might even say delusional-optimist, who loves his theater above all and will do anything to preserve it. Now faced with the crumbling of his life's ambition, he has one final chance to restore his fading jewel to its former glory by producing the world's greatest singing competition.In a city of humanoid animals, a hustling theater impresario's attempt to save his theater with a singing competition becomes grander than he anticipates even as its finalists' find that their lives will never be the same.",PG
0104694,A League of Their Own,"During World War II when all the men are fighting the war, most of the jobs that were left vacant because of their absence were filled in by women. The owners of the baseball teams, not wanting baseball to be dormant indefinitely, decide to form teams with women. So scouts are sent all over the country to find women players. One of the scouts, passes through Oregon and finds a woman named Dottie Hinson, who is incredible. He approaches her and asks her to try out but she's not interested. However, her sister, Kit who wants to get out of Oregon, offers to go. But he agrees only if she can get her sister to go. When they try out, they're chosen and are on the same team. Jimmy Dugan, a former player, who's now a drunk, is the team manager. But he doesn't feel as if it's a real job so he drinks and is not exactly doing his job. So Dottie steps up. After a few months when it appears the girls are not garnering any attention, the league is facing closure till Dottie does something that grabs attention. And it isn't long Dottie is the star of the team and Kit feels like she's living in her shadow.Two Sisters, Kit and Dottie, (Lori Petty and Geena Davis) participate in the Women's Baseball Association, along with other girls on the ""Rockford Peaches"" with Interesting and drunk manager Jimmy Dugan, (Tom Hanks) and wild girl Mae Mordibeto, (Madonna) they find themselves surrounded with drama and troubles.In a small town in Oregon, farm girls Dottie Hinson (Geena Davis) and Kit Keller (Lori Petty) are sisters who compete with each other, even over the little things. Older, prettier, more settled and married Dottie is the catcher for the local softball team sponsored by Lukash Dairy. Kit is her younger sister, and pitcher on the same team, who feels that she can't measure up to Dottie in her own eyes, or in the eyes of others. With so many young men overseas fighting the Axis, there is a danger that professional baseball will be shut down for the duration of the war. A well-known candy manufacturer, Walter Harvey (Gary Marshall), contrives the idea to create a professional baseball league for women; both the keep the sport alive and to make a buck or two. Dottie is recruited by a scout (John Lovitz) for this new league but refuses to go unless her sister is allowed on the team. On the way to Chicago they also intervene to get an outstanding batter, Marla Hooch (Megan Cavanaugh) a try-out as well. Once in Chicago, they are introduced to the other girls who will be on one of the four teamsTwo sisters join the first female professional baseball league and struggle to help it succeed amidst their own growing rivalry.",PG
5220122,Hotel Transylvania 3: Summer Vacation,"Mavis surprises Dracula with a family voyage on a luxury Monster Cruise Ship so he can take a vacation from providing everyone else's vacation at the hotel. The rest of Drac's Pack cannot resist going along. But once they leave port, romance arises when Dracula meets the mysterious ship Captain, Ericka. Now it's Mavis' turn to play the overprotective parent, keeping her dad and Ericka apart. Little do they know that his ""too good to be true"" love interest is actually a descendant of Abraham Van Helsing, ancient nemesis to Dracula and all other monsters.The monster family embarks on a vacation on a luxury monster cruise ship so Drac can take a summer vacation from providing everyone else's vacation at the hotel. It's smooth sailing for Drac's Pack as the monsters indulge in all of the shipboard fun the cruise has to offer, from monster volleyball to exotic excursions, and catching up on their moon tans. But the dream vacation turns into a nightmare when Mavis realizes Drac has fallen for the mysterious captain of the ship, Ericka, who hides a dangerous secret that could destroy all of monsterkind.Count Dracula and company participate in a cruise for sea-loving monsters, unaware that their boat is being commandeered by the monster-hating Van Helsing family.",PG
0085750,Jaws 3-D,"Several years after Amity's former Police Chief Martin Brody electrocuted the shark at Cable Junction, his sons, Mike & Sean, are now working in different roles at Sea World Orlando. Mike is working as a park engineer and considering marriage to his girlfriend, killer whale biologist Kathryn Morgan. Sean is also involved with 1 of the park's water skiers, Kelly Ann Bukowski. Sea World is about to open a massive 'Undersea Kingdom' which will bring visitors closer to marine life than ever before. The park is accessible from the ocean by a series of gates, one of which malfunctions. A young Great White Shark swims through the gate, and when a maintenance diver heads down to fix the gate he does not return. The young Great White is captured & placed in a tank but soon dies despite Kathryn's best efforts to save it. More alarming though, is the young shark's massive, 35 foot mother which has followed the baby shark into the lagoon and killed the maintenance diver, whose body is recovered. It isn't long before the huge shark begins wreaking havoc, and Mike & Kathryn, along with Sea World manager Calvin Bouchard and photographer Phillip Fitzroyce, must find a way to eliminate the shark before they - or the guests - become the shark's next meal.Michael Brody and Sean Brody, the sons of former Amity police chief Martin Brody, work at Florida's Sea World, a seaside park run by Calvin Bouchard. Sean befriends Kelly Ann Bukowski, and Michael's girlfriend Kathryn Morgan is Sea World's head scientist who always works with Sea World's dolphins Cindy and Sandy. In its man-made lagoon, about 40 feet under the water, Sea World opens the Undersea Kingdom, a new set of underwater glass tunnels that have their own control room, and Calvin's friend Philip FitzRoyce is there to do some filming. When Sea World diver Shelby Overman vanishes, everyone is worried. Michael and Kathryn head into the water, where they find a baby great white shark and decide to bring it to Sea World to put it on display, but at Sea World, the baby shark dies. When Overman's body is found, Michael vomits when he sees it. Kathryn looks at the body and knows that the baby shark could not have been the shark that killed Overman, because the baby shark's bite radius is too small its 35-foot-long mother killed Overman. When Kathryn and Michael tell Calvin and Philip about the shark, they all try to evacuate the park, including the park's beach, as they try their best to protect Sea World's visitors from the shark.This third film in the series follows a group of marine biologists attempting to capture a young great white shark that has wandered into Florida's Sea World Park. However, later it is discovered that the shark's 35-foot mother is also a guest at Sea World. What follows is the shark wreaking havoc on the visitors in the park.The sons of police chief Brody must protect customers at a SeaWorld theme park after a thirty-five-foot shark becomes trapped in the park with them.",PG
