id,title,plot,mpaa
0119174,The Game,"Nicholas Van Orton is a very wealthy San Francisco banker, but he is an absolute loner, even spending his birthday alone. In the year of his 48th birthday (the age his father committed suicide) his brother Conrad, who has gone long ago and surrendered to addictions of all kinds, suddenly returns and gives Nicholas a card giving him entry to unusual entertainment provided by something called Consumer Recreation Services (CRS). Giving in to curiosity, Nicholas visits CRS and all kinds of weird and bad things start to happen to him.After a wealthy banker is given an opportunity to participate in a mysterious game, his life is turned upside down when he becomes unable to distinguish between the game and reality.",R
0368226,The Room,"In San Francisco, we follow Johnny, a man who has a girlfriend, Lisa, and also his best friend, Mark. Lisa has been cheating on Johnny with Mark and Johnny doesn't know! Will Johnny ever find out? Will Mark still be Johnny's best friend?Johnny is a San Franciscan man who seems to have it allJohnny is living the American DreamJohnny is a successful banker with great respect for and dedication to the people in his life, especially his future wife Lisa. Johnny can also be a little too trusting at times which haunts him later on. Lisa is a beautiful blonde fiancé of Johnny. She has always gotten her way and will manipulate to get what she wants. She is a taker, with a double personality, and her deadly schemes lead to her own downfall. Mark is a young, successful and independent best friend of Johnny. He has a good heart, but gets caught up in Lisa's dangerous web and gives into temptation. This eventually brings him to great loss. Claudette is the classy, sophisticated mother of Lisa who has had disappointing relationships in her life. She wants her daughter to be married as soon as possible so she can benefit. Denny is an orphan boy, naive and confused about life, love, and friendship. Denny is very ambitious and also very grateful to the people that are in his life. ""The Room"" depicts the depths of friendship and relationships in one's life and raises life's real and most asked questionJohnny is a successful banker who lives happily in a San Francisco townhouse with his fiancée, Lisa. One day, inexplicably, she gets bored with him and decides to seduce his best friend, Mark. From there, nothing will be the same again.",R
0073486,One Flew Over the Cuckoo's Nest,"McMurphy has a criminal past and has once again gotten himself into trouble and is sentenced by the court. To escape labor duties in prison, McMurphy pleads insanity and is sent to a ward for the mentally unstable. Once here, McMurphy both endures and stands witness to the abuse and degradation of the oppressive Nurse Ratched, who gains superiority and power through the flaws of the other inmates. McMurphy and the other inmates band together to make a rebellious stance against the atrocious Nurse.1963. With a few months left in his sentence, thirty-eight year old convict Randall Patrick McMurphy - ""Mac"" - serving time for several assaults and statutory rape, has just been transferred from a labor camp associated with Eastern Oregon Correctional Institution in Pendleton to a psychiatric hospital. Mac has been able to use acting ""crazy"" - having a belligerent and smart-alecky attitude and anti-authoritarian behavior - to his benefit in not having to do any work. He is at the hospital as the authorities at Pendleton want him to undergo a psychiatric evaluation to prove he is not crazy, believing this is all an act to get out of work. He believes this stint will get him out of any more work while he serves out the remainder of his sentence. He is placed in a ward with a group of men who have differing degrees of lucidity and control of their mental faculties. He continues to behave in the same manner as always to get what he wants, using the other patients either as accessories or things for his own amusement. He adds to his list of goals to do anything to annoy the ward's tyrannical head nurse, Miss Mildred Ratched, whose seeming want is to break the spirit of any of the men in her care. In his battle with Nurse Ratched, Mac eventually tries to help the men get a voice of their own while in the hospital, and for some for their eventual return to the outside world.McMurphy thinks he can get out of doing work while in prison by pretending to be mad. His plan backfires when he is sent to a mental asylum. He tries to liven the place up a bit by playing card games and basketball with his fellow inmates, but the head nurse is after him at every turn.McMurphy, a man with several assault convictions to his name, finds himself in jail once again. This time, the charge is statutory rape when it turns out that his girlfriend had lied about being eighteen, and was, in fact, fifteen (or, as McMurphy puts it, ""fifteen going on thirty-five""). Rather than spend his time in jail, he convinces the guards that he's crazy enough to need psychiatric care and is sent to a hospital. He fits in frighteningly well, and his different point of view actually begins to cause some of the patients to progress. Nurse Ratched becomes his personal cross to bear as his resistance to the hospital routine gets on her nerves.A criminal pleads insanity after getting into trouble again and once in the mental institution rebels against the oppressive nurse and rallies up the scared patients.",R
0112573,Braveheart,"William Wallace is a Scottish rebel who leads an uprising against the cruel English ruler Edward the Longshanks, who wishes to inherit the crown of Scotland for himself. When he was a young boy, William Wallace's father and brother, along with many others, lost their lives trying to free Scotland. Once he loses another of his loved ones, William Wallace begins his long quest to make Scotland free once and for all, along with the assistance of Robert the Bruce.Tells the story of the legendary thirteenth century Scottish hero named William Wallace. Wallace rallies the Scottish against the English monarch and Edward I after he suffers a personal tragedy by English soldiers. Wallace gathers a group of amateur warriors that is stronger than any English army.Around the end of the 1200s, oppressed by King Edward ""Longshanks"" who rules England with an iron fist, the noble and charismatic Scot of humble descent, William Wallace, leads a righteous campaign to end tyranny. In this gallant quest for freedom, the gifted strategist and mighty warrior will amass the hordes of the oppressed Scotsmen who thirst to reclaim their independence, however, the road to liberty is always drenched in blood.In 14th Century Scotland, William Wallace leads his people in a rebellion against the tyranny of the English King, who has given English nobility the 'Prima Nocta' - a right to take all new brides for the first night. The Scots are none too pleased with the brutal English invaders, but they lack leadership to fight back. Wallace creates a legend of himself, with his courageous defense of his people and attacks on the English.When his secret bride is executed for assaulting an English soldier who tried to rape her, Sir William Wallace begins a revolt against King Edward I of England.",R
0338013,Eternal Sunshine of the Spotless Mind,"A man, Joel Barish, heartbroken that his girlfriend Clementine underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realizes that he still loves her, and may be too late to correct his mistake.A man awakes disheveled; impulsively, he skips work, heading instead to the shore. On this chilly February day, a woman in orange, hair dyed blue, chats him upJoel is stunned to discover that his girlfriend Clementine has had her memories of their tumultuous relationship erased. Out of desperation, he contracts the inventor of the process, Dr. Howard Mierzwaik, to have Clementine removed from his own memory. But as Joel's memories progressively disappear, he begins to rediscover their earlier passion. From deep within the recesses of his brain, Joel attempts to escape the procedure. As Dr. Mierzwiak and his crew chase him through the maze of his memories, it's clear that Joel just can't get her out of his head.On a Valentine Day, Joel Barish feels the impulse of going to Montauk instead of working. After spending the cold day on the beach, he meets Clementine Kruczynski on the train station and they have a crush on each other. Joel and Clementine do not know that they were mates in the past. Joel has just erased Clementine from his memories when he found that Clementine did exactly the same, when their relationship ended. However, along his erasing process, Joel becomes astonished when he finds that he still loves Clementine and he does not want to lose her, fighting for keeping the memories of their moments together instead.This is the story of a guy, Joel, who discovers that his long-time girlfriend, Clementine, has undergone a psychiatrist's experimental procedure in which all of her memory of Joel is removed, after the couple has tried for years to get their relationship working fluidly. Frustrated by the idea of still being in love with a woman who doesn't remember their time together, Joel agrees to undergo the procedure as well, to erase his memories of Clementine. The film, which takes place mostly within Joel's mind, follows his memories of Clementine backwards in time as each recent memory is replaced, and the procedure then goes on to the previous one, which is likewise seen, and then erased. Once the process starts, however, Joel realizes he doesn't really want to forget Clementine, so he starts smuggling her away into parts of his memory where she doesn't belong which alters other things about his memories as well...When their relationship turns sour, a young couple undergoes a medical procedure to have each other erased from their memories.",R
0096487,Young Guns,"1878 in New MexicoA group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far, they become the hunted.",R
3458254,Patient Zero,"In the pandemic thriller, Patient Zero, humanity is battling intelligent, adrenaline-fueled creatures born from a viral super-strain. After being bitten, human survivor Morgan (Matt Smith) realizes he is asymptomatic and can communicate with the infected, leading the last survivors on a hunt for Patient Zero and a cure.After an unprecedented global pandemic turns the majority of humankind into violent ""Infected,"" a man gifted with the ability to speak the Infected's new language leads the last survivors on a hunt for Patient Zero and a cure.",R
5580390,The Shape of Water,"From master storyteller Guillermo del Toro comes THE SHAPE OF WATER, an otherworldly fable set against the backdrop of Cold War era America circa 1962. In the hidden high-security government laboratory where she works, lonely Elisa (Sally Hawkins) is trapped in a life of isolation. Elisa's life is changed forever when she and co-worker Zelda (Octavia Spencer) discover a secret classified experiment. Rounding out the cast are Michael Shannon, Richard Jenkins, Michael Stuhlbarg, and Doug Jones.1962 Baltimore. Elisa Esposito, found abandoned as a baby with scars on her neck, has been mute all her life, that disability which has largely led to her not having opportunities. Despite being a bright woman, she works a manual labor job as a cleaner at a military research facility where she has long been friends with fellow cleaner, Zelda Fuller, who often translates her sign language to others at the facility. And she has had no romance in her life, her major emotional support, beyond Zelda, being her aging gay artist neighbor, Giles, the two who live in adjoining apartment units above a movie theater. Like Elisa, Giles is lonely, his homosexuality complicating both his personal and professional life, the latter as a commercial graphic artist. Elisa's life changes when Colonel Richard Strickland brings a new ""asset"" into the facility, Elisa discovering it being a seeming mixed human/amphibious creature found in the waters of the Amazon. Secretly visiting with the creature, Elisa is immediately drawn to him, and despite he having a violent side as part of his inherent being, the two find a way to communicate with each other and end up forming a bond with each other. Elisa has to decide what to do when she discovers that although the reason for bringing the creature to the facility is to test the possibility of him being sent into space, Colonel Strickland, who has always had antagonistic feelings toward the creature, ultimately wants to kill him, this following the systematic torture he has inflicted on him. Elisa may have to balance her feelings on wanting to be with the creature against what may be the greater benefit to him of being set free back into the wilds of the water. Complicating matters are that the Soviets are also aware of the creature, they having a secret agent who has infiltrated the facility.Still at the peak of the space race and the Cold War in early-sixties Baltimore, Elisa Esposito, a forlorn and lonely mute woman, has a mundane daily routine as a night-time janitor in a top-secret underground research facility. With literally only two friends, Zelda, the solicitous co-worker who does all the talking for both of them, and Giles, her ageing painter neighbour, Elisa will find herself thrilled with the unexpected arrival of an Amazonian Amphibian Man at the cavernous corporation. Kept on a short leash inside a confined water tank, the mysterious scaly creature is, inevitably, the centre of attention; however, as an empathetic and almost mystical bond begins to timidly bloom between species, the very survival of this rare specimen lies in the hands of an improbable and frail saviour. But can there be a future when you are trapped?Elisa is a mute, isolated woman who works as a cleaning lady in a hidden, high-security government laboratory in 1962 Baltimore. Her life changes forever when she discovers the lab's classified secret -- a mysterious, scaled creature from South America that lives in a water tank. As Elisa develops a unique bond with her new friend, she soon learns that its fate and very survival lies in the hands of a hostile government agent and a marine biologist.It is the mid-1960s. Elisa is mute, and a cleaner at a US government experiment facility. Her life is quite mundane and unfulfilled. Then the facility starts on a new projectAt a top secret research facility in the 1960s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.",R
0102685,Point Break,"In Los Angeles, California, a gang of bank robbers call themselves The Ex-Presidents. commit their crimes while wearing masks of ex-Presidents Reagan, Carter, Nixon, and Johnson. The F.B.I. believes that the members of the gang could be surfers, and send young Agent Johnny Utah undercover at the beach to mix with the surfers and gather information. Utah meets surfer Bodhi, and gets drawn into the lifestyle of his new friend.Johnny Utah (Keanu Reeves) is a Special Agent for the F.B.I. Utah gets partnered with Angelo Pappas (Gary Busey), an experienced Agent, who is more than committed to his work. The two are asked to investigate the number of robberies committed by a group called The Ex-Presidents, who wear masks of former Presidents Reagan, Nixon, Carter, and Johnson for their robberies. Pappas has a theory that The Ex-Presidents are a group of surfers, and asks for Utah to go undercover as a surfer. The problem is, Utah couldn't surf to save his life. That, plus the two continuously being hassled by unpleasant and rough Agent Harp (John C. McGinley). With the help of Tyler (Lori Petty) a competent female surfer, Utah begins to gain the respect of local surfer Bodhi (Patrick Swayze) and his group. Utah forms a close bond with Bodhi, but the relationship between Utah and Bodhi becomes limited when Utah suspects that Bodhi and his group are The Ex-Presidents.A string of systematic bank robberies by a daring gang of thieves who name themselves The Ex-Presidents, terrorize sun-drenched southern California, as the rubber-masked criminals act fast without leaving a trace, right under the noses of the police. Under those circumstances, the clean-cut and inexperienced F.B.I. Agent, Johnny Utah, after following up on a lead, goes undercover to infiltrate the local surfing community to extract information from his surf tutor, Tyler. Before long, as Johnny gets into the group, he will befriend Bodhi, the mystic and enigmatic surf leader, who will teach him not only how to catch the perfect wave, but also how to find a new meaning in life. Inevitably, Johnny walks a thin line. How far will he go without blowing his cover?An F.B.I. Agent goes undercover to catch a gang of surfers who may be bank robbers.",R
0840361,The Town,"The Charlestown neighborhood of Boston is renowned for churning out a high number of armed robbers, generation after generation. These robbers never leave their Charlestown life on their own volition, the neighborhood where there is an unwritten code to protect that lifestyle. Such robbers include friends Doug MacRay, James Coughlin, Albert 'Gloansy' Magloan and Desmond Elden. Doug and James in particular treat each other like family, as the Coughlins have realistically been as such to Doug since Doug's mother ran off and Doug's father, Stephen MacRay, was sent to prison. James' single mother sister, the drugged out Krista Coughlin, and Doug have a casual sexual relationship. The foursome carry out a mostly successful bank robbery, but due to circumstances take the bank manager, Claire Keesey, hostage for a short period before releasing her physically unharmed. They find out that Claire lives in Charlestown, so they want to ensure that she did not see anything that could incriminate them if they were to ever run into her. As such, Doug begins a personal relationship with her to find out what she knows and what she's told the police and the FBI, who have taken charge of the investigation. He learns that she has kept some information from the authorities for her own protection but information that could identify James in particular. But Doug slowly falls for her, as she does for him. Ultimately, Doug dreams about leaving his Charlestown life to be with Claire anywhere but there. But Doug has to try and keep his true identity from her, and keep the fact that he is seeing her from his colleagues. But leaving is not as easy as he would like as he and the gang are tasked with a big job by a local gangster named Fergie whether Doug likes it or not. And Adam Frawley, the FBI's lead investigator, comes into evidence that links the foursome to the bank robbery and a subsequent armored car heist, so is on their tail for evidence that will send them away dead or alive.In Boston's bleak Charlestown, criminals depend on a code of silence; those caught serve their time. Doug MacRay masterminds bank robberies with three friendsAfter the heist of the Cambridge Merchants Bank, the four thieves blindfold and kidnap the manager Claire Keesey. They take her driver license; release her at an empty beach; and head to Charlestown, Boston. Later, the friends Doug MacRay, James Coughlin, Albert 'Gloansy' Magloan and Desmond Elden find that Claire also lives in Charlestown and they decide to monitor her steps. Doug MacRay gets close to Claire to know what she might have told to the FBI and they fall in love with each other. Meanwhile, the FBI Special Agent Adam Frawley is assigned to investigate the heists to armored trucks and banks in Charlestown and he concludes that the thieves are the four friends. He joins his team and keeps Doug and his friends under surveillance. Doug decides to move to Florida with Claire and begin a new life; however, the dwellers are trapped in Charlestown and they do not have any way out but dead.As he plans his next job, a longtime thief tries to balance his feelings for a bank manager connected to one of his earlier heists, as well as the F.B.I. Agent looking to bring him and his crew down.",R
5362988,Wind River,"East of Boulder Flats, deep into the vast and unforgiving white territory of the Wind River Indian Reservation, the seasoned game tracker, Cory Lambert, discovers the frozen body of the young Native American, Natalie. As this is a federal crime, the F.B.I. dispatches the inexperienced but courageous agent Jane Banner to lead the investigation, however, the unprepared outsider will soon team up with Cory to unravel the mystery of Natalie's murder. Before long, Cory will inevitably have to face his own past, while at the same time, both he and Jane are thirsting to see justice done. In the end, will this be a fruitful alliance?A wildlife officer (Cory Lambert) finds the dead body of a local Native American girl out in the middle of the cold Wyoming wildlife. With the help of an FBI officer (Jane Banner) and locals alike, the two try to uncover what seems to be a mysterious murder. Haunted by his past, Cory spares no time or resource trying to solve this mystery in hopes of it solving his internal struggle.A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.",R
1853728,Django Unchained,"In 1858, a bounty hunter named Schultz seeks out a slave named Django and buys him because he needs him to find some men he is looking for. After finding them, Django wants to find his wife, Brunhilde, who along with him were sold separately by his former owner for trying to escape. Schultz offers to help him if he chooses to stay with him and be his partner. Eventually they learn that she was sold to a plantation in Mississipi. Knowing they can't just go in and say they want her, they come up with a plan so that the owner will welcome them into his home and they can find a way.In 1858, in Texas, the former German dentist Dr. King Schultz meets the slave Django in a lonely road while being transported by the slavers Speck Brothers. He asks if Django knows the Brittle Brothers and with the affirmative, he buys Django for him. Then Dr. Schultz tells that he is a bounty hunter chasing John, Ellis and Roger Brittle and proposes a deal to DjangoIn the late 1850's, former dentist turned bounty hunter Dr King Schultz buys the freedom of a man named Django from a slave trader duo in a quest to find and kill some men he wants dead. Afterwards, Django sets out with help from Schultz to find and rescue his wife Broomhilda who like him was sold into slavery by an anonymous owner. Their journey takes them to a plantation called Candieland, owned by a ruthless tycoon. Also, they come to some suspicions of the head slave named Stephen.With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",R
2101441,Spring Breakers,"Brit, Candy, Cotty, and Faith have been best friends since grade school. They live together in a boring college dorm and are hungry for adventure. All they have to do is save enough money for spring break to get their shot at having some real fun. A serendipitous encounter with rapper ""Alien"" promises to provide the girls with all the thrill and excitement they could hope for. With the encouragement of their new friend, it soon becomes unclear how far the girls are willing to go to experience a spring break they will never forget.Four college girls hold up a restaurant in order to fund their spring break vacation. While partying, drinking, and taking drugs, they are arrested, only to be bailed out by a drug and arms dealer.",R
7784604,Hereditary,"When the matriarch of the Graham family passes away, her daughter's family begins to unravel cryptic and increasingly terrifying secrets about their ancestry.After the family matriarch passes away, a grieving family is haunted by tragic and disturbing occurrences, and begin to unravel dark secrets.",R
0113277,Heat,"Hunters and their prey--Neil and his professional criminal crew hunt to score big money targets (banks, vaults, armored cars) and are, in turn, hunted by Lt. Vincent Hanna and his team of cops in the Robbery/Homicide police division. A botched job puts Hanna onto their trail while they regroup and try to put together one last big 'retirement' score. Neil and Vincent are similar in many ways, including their troubled personal lives. At a crucial moment in his life, Neil disobeys the dictum taught to him long ago by his criminal mentor--'Never have anything in your life that you can't walk out on in thirty seconds flat, if you spot the heat coming around the corner'--as he falls in love. Thus the stage is set for the suspenseful ending....Neil McCauley is a thief... an expert thief... one of the best. His philosophy in life - become attached to nothing in life that you can't walk away from in 30 seconds if you spot the ""Heat"" around the corner. His crew of criminals is a high-tech outfit pulling off professional jobs that impress even the likes of Detective Vincent Hanna. But Hanna, a man driven through life only by his work, becomes obsessed, at the expense of his private life, with bringing McCauley down. As McCauley's crew prepare for the score of a lifetime, and Hanna's team tries to bring him in, the two find that they are challenged by the greatest minds on the opposite side of the law that either one has ever encountered.In Los Angeles, a gang of armed thieves is hitting serious targets - major banks, vaults, and armored cars. These thieves are led by arch-criminal Neal MacAuley. One of their operations, an armored-car robbery, goes bad and the armored-car guards are murdered by the gunmen - putting LAPD homicide detective Vince Hanna on the trail of the thieves. Hanna knows it will take a lot to bring these dangerous, armed thieves down, and it will end in a horrifying gun battle when the thieves try to rob a major federal bank...A group of professional bank robbers start to feel the heat from police when they unknowingly leave a clue at their latest heist.",R
