id,title,plot,mpaa
6017942,Kin,"Chased by a vengeful criminal, the feds and a gang of otherworldly soldiers, a recently released ex-con and his adopted teenage brother are forced to go on the run with a weapon of mysterious origin as their only protection.",PG-13
2837574,The Old Man & the Gun,"Based on the true story of Forrest Tucker (Robert Redford), from his audacious escape from San Quentin at the age of 70 to an unprecedented string of heists that confounded authorities and enchanted the public. Wrapped up in the pursuit are detective John Hunt (Casey Affleck), who becomes captivated with Forrest's commitment to his craft, and a woman (Sissy Spacek), who loves him in spite of his chosen profession.Based on the true story of Forrest Tucker and his audacious escape from San Quentin at the age of 70 to an unprecedented string of heists that confounded authorities and enchanted the public.",PG-13
0458525,X-Men Origins: Wolverine,"Two mutant brothers, Logan and Victor, born 200 years ago, suffer childhood trauma and have only each other to depend on. Basically, they're fighters and killers, living from war to war through U.S. history. In modern times, a U.S. colonel, Stryker, recruits them and other mutants as commandos. Logan quits and becomes a logger, falling in love with a local teacher. When Logan refuses to rejoin Stryker's crew, the colonel sends the murderous Victor. Logan now wants revenge.A look at Wolverine's early life, in particular his time with the government squad Team X and the impact it will have on his later years.",PG-13
4073790,The Darkest Minds,"After a disease killed 98% of children and young people in the United States, the 2% who managed to survive have developed superpowers, but have been locked in internment camps after being declared a threat. One of those 16-year-old girls, Ruby, manages to escape from her camp and joins a group of teenagers fleeing government forces.In the future, the USA has been hit by a virus which has killed off much of its children, and adults are now fearful of teens. When a group of teenagers develop superpowers and are imprisoned in a detention camp, the group must seek a safe haven for themselves and others like them.When teens mysteriously develop powerful new abilities, they are declared a threat by the government and detained. Sixteen-year-old Ruby, one of the most powerful young people anyone has encountered, escapes her camp and joins a group of runaway teens seeking safe haven. Soon this newfound family realizes that, in a world in which the adults in power have betrayed them, running is not enough and they must wage a resistance, using their collective power to take back control of their future.Ruby Daly never thought she would survive the horrible plague that killed 98% of America's children... but she did. Those who survived the disease were left with unnatural powers that could only be described by a colorWhen Ruby woke up on her tenth birthday, something about her had changed. Something alarming enough to make her parents lock her in the garage and call the police. Something that gets her sent to Thurmond, a brutal government ""rehabilitation camp."" She might have survived the mysterious disease that's killed most of America's children, but she and the others have emerged with something far worseImprisoned by an adult world that now fears everyone under 18, a group of teens form a resistance group to fight back and reclaim control of their future.",PG-13
4779682,The Meg,"Five years ago, expert sea diver and Naval Captain Jonas Taylor encountered an unknown danger in the unexplored recesses of the Mariana Trench that forced him to abort his mission and abandon half his crew. Though the tragic incident earned him a dishonorable discharge, what ultimately cost him his career, his marriage and any semblance of honor was his unsupported and incredulous claims of what caused it - an attack on his vessel by a mammoth, 70-foot sea creature, believed to be extinct for more than a million years. But when a submersible lies sunk and disabled at the bottom of the ocean - carrying his ex-wife among the team onboard - he is the one who gets the call. Whether a shot at redemption or a suicide mission, Jonas must confront his fears and risk his own life and the lives of everyone trapped below on a single questionDeemed insane for claiming that the failed rescue mission in the Philippine waters was doomed because of a seemingly-extinct predator of epic proportions--the prehistoric, Megalodon--Jonas Taylor, the world's greatest deep-sea rescue diver, finds himself in the vast ocean realm of Mariana Trench, five years later. But, as three scientists of an underwater research facility near Shanghai get trapped inside a crippled submersible attacked by an unknown creature, Jonas will need to work fast to redeem himself. Could the disgraced rescuer's theories about the vicious underwater leviathan be true after all?After escaping an attack by what he claims was a 70-foot shark, Jonas Taylor must confront his fears to save those trapped in a sunken submersible.",PG-13
1790809,Pirates of the Caribbean: Dead Men Tell No Tales,"Captain Jack Sparrow finds the winds of ill-fortune blowing even more strongly when deadly ghost pirates led by his old nemesis, the terrifying Captain Salazar, escape from the Devil's Triangle, determined to kill every pirate at sea...including him. Captain Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, a powerful artifact that bestows upon its possessor total control over the seas.Captain Salazar, a deadly ghost escapes the Devil's triangle with his crew and is taking over the seas in search of his arch-rival and author of all his pain, Jack Sparrow. In the meantime, Jack is approached by a boy who needs to locate the Trident of Poseidon, something he believes only Sparrow can help him find. Carina Smyth an astronomer and horologist joins the team to help them find something she believes her father had always wanted her to find. Jack's only hope is to find the mythical Trident of Poseidon, who's master gets control of all the seas, or so it's said.Thrust into an all-new adventure, a down-on-his-luck Captain Jack Sparrow finds the winds of ill-fortune blowing even more strongly when deadly ghost pirates led by his old nemesis, the terrifying Captain Salazar, escape from the Devil's Triangle, determined to kill every pirate at sea... including him. Captain Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, a powerful artifact that bestows upon its possessor total control over the seas.When deadly ghost pirates led by his old nemesis, the terrifying Captain Salazar escape from the Devil's Triangle, determined to kill every pirate at sea, Captain Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, a powerful artifact that bestows upon its possessor total control over the seas.Jack's luck has run out. Captain Salazar has released the most deadly ghost pirates of the sea from the devil's Triangle. Captain Salazar is the oldest villain of Jack Sparrow. The ghost pirates hunt on every single pirate on sea, including Jack Sparrow. The only hope to survive this adventure is to collect the legendary Trident of Poseidon. This weapon is the most powerful weapon and the owner gets control of all seas. Is Jack going to collect this powerful weapon and can he ensure he is not going to get killed by Captain Salazar and his pirate ghosts?Captain Jack Sparrow searches for the trident of Poseidon while being pursued by an undead sea captain and his crew.",PG-13
3393786,Jack Reacher: Never Go Back,"After accomplishing the assignment of dismantling a human trafficking organization, the former military and drifter Jack Reacher goes to Washington to invite his liaison, Major Susan Turner, to have dinner with him. However, he meets her substitute, Colonel Sam Morgan, who explains that Major Turner has been arrested and accused of espionage. Jack seeks out her veteran lawyer, Colonel Bob Moorcroft, who explains that Major Turner has also been accused of the murders of two soldiers in Afghanistan. Further, he also tells Jack he is being sued, accused by a woman of being the father of her fifteen year-old daughter, Samantha. When Moorcroft is murdered, Jack is accused of being the killer and sent to a prison. He sees that Turner and he have been framed and also that Turner will be killed by two assassins. However, he rescues her and they flee. Soon, they realize that there is a conspiracy involving military people from the army and a government contractor that is a powerful arms dealer. Jack also learns that Samantha is in danger and Turner and he rescue her. They decide to protect her since a skilled assassin is hunting them down while they try to find the motive of the conspiracy. Who can be trusted?Jack Reacher must uncover the truth behind a major government conspiracy in order to clear his name. On the run as a fugitive from the law, Reacher uncovers a potential secret from his past that could change his life forever.",PG-13
0451279,Wonder Woman,"Diana, princess of the Amazons, trained to be an unconquerable warrior. Raised on a sheltered island paradise, when a pilot crashes on their shores and tells of a massive conflict raging in the outside world, Diana leaves her home, convinced she can stop the threat. Fighting alongside man in a war to end all wars, Diana will discover her full powers and her true destiny.Raised in a sheltered island and trained to become a warrior, Amazon-Princess Diana Prince discovers the end-less war going on in the outside world. She embarks on a journey to end the war of all wars - whilst discovering her true power as well.When army pilot Steve Trevor crashes on the warriors' secluded island paradise, disrupting the fictitious all-female sanctuary of Themyscira created by the Gods of Olympus, Princess Diana of the immortal Amazons aids for his rescue and wins the decisive right to escort him home, heading to an early 20th Century London to stop the war she believes is influenced by the God Ares. Leaving behind the only life she's ever known and entering the cynical world of men for the first time, torn between a mission to promote peace and her own warrior upbringing, as a ""Wonder Woman,"" Diana must fight evil in a ""war to end all wars,"" while hoping to unlock the potential of a humanity she doesn't always understand.Set in 1918, Princess Diana grows up on the Amazon island of Themyscira. American pilot Steve Trevor crashes offshore of the island and is rescued by Diana. After he tells Diana about World War I, she leaves her home in order to end the war.Before she was Wonder Woman she was Diana, princess of the Amazons, trained warrior. When a pilot crashes and tells of conflict in the outside world, she leaves home to fight a war to end all wars, discovering her full powers and true destiny.When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny.",PG-13
0147800,10 Things I Hate About You,"Adapted from William Shakespeare's play ""The Taming of the Shrew,"" 10 Things I Hate About You starts off with Cameron, new student at Padua High, sitting in the office of the quirky guidance counselor Ms. Perky. He is then shown around the school by Michael, who will become his best friend. During his tour is when Cameron first sees Bianca Stratford, a beautiful sophomore with one problemBianca Stratford is dying to go out with Joey Donner the babe of their school. Kat Stratford would rather die than go out with a boy. Mr. Stratford has this rule where Bianca can date... when Kat does. Bianca begs her sister to have a night of ""teenage normalcy"" Little does Bianca know that not only Joey is trying to set her sister up but also Cameron her cute, but also unpopular French tutor. Joey and Camereon's ""set up guy"" Patrick is trying to get Kat to go out with him. But does it work, will Kat go out with him? Will Bianca go out with Joey?In an updated version of Shakespeare's Taming of the Shrew, new kid Cameron James is head over heels for popular sophomore Bianca Stratford, but Bianca's overprotective father forbids her to date Cameron unless Bianca's older ill-tempered, rebellious sister Kat dates. But Joey Donner wants Bianca, so he uses sullen senior Patrick Verona to attempt to win Kat's heart. Will Patrick be able to win Kat over and Cameron will be able to have Bianca?Meet the Stratford sistersPopular, pretty Bianca Stratford is in dilemma. A family rule forbids her from dating until her unpopular, rebellious, boy-hating older sister Kat gets a suitor of her own. In an attempt to win Bianca, a potential boyfriend desperately attempts to set Kat up with Patrick Verona, another rebel who may just be able to win Kat's heart.A pretty, popular teenager can't go out on a date until her ill-tempered older sister does.",PG-13
2488496,Star Wars: The Force Awakens,"30 years after the defeat of Darth Vader and the Empire, Rey, a scavenger from the planet Jakku, finds a BB-8 droid that knows the whereabouts of the long lost Luke Skywalker. Rey, as well as a rogue stormtrooper and two smugglers, are thrown into the middle of a battle between the Resistance and the daunting legions of the First Order.A scavenger (Daisy Ridley) and a renegade stormtrooper (John Boyega) enlist the help of legendary smugglers/freedom fighters Han Solo (Harrison Ford) and Chewbacca to transport a droid carrying information regarding the whereabouts of long lost Jedi Master Luke Skywalker to General Leia Organa of the Resistance before it falls into the hands of Kylo Ren and the First Order.When critical information is placed into a simple droid, both the evil First Order and the heroic Resistance go searching for it. Then something neither of them planned for happens30 years ago the Empire was defeated and now a new threat, the First Order has risen from the ashes of the Empire. A scavenger called Rey has come into contact with a droid that contains a map to the legendary Luke Skywalker, who has vanished. Rey and a rogue stormtrooper called Finn find themselves in a monumental conflict between good and evil, that will see faces old and new.Thirty years after the Galactic Empire vanquished, a new threat rises. The First Order attempt to rule the Galaxy and only a small bunch of heroes have the ability to stop them. Meanwhile, a female scavenger named Rey teams up with a rogue stormtroopter to return a droid to the resistance base containing a map to a legendary Jedi Master.Three decades after the Empire's defeat, a new threat arises in the militant First Order. Stormtrooper defector Finn and the scavenger Rey are caught up in the Resistance's search for the missing Luke Skywalker.",PG-13
3783958,La La Land,"Aspiring actress serves lattes to movie stars in between auditions and jazz musician Sebastian scrapes by playing cocktail-party gigs in dingy bars. But as success mounts, they are faced with decisions that fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.The story of aspiring actress Mia and dedicated jazz musician Sebastian, who struggle to make ends meet while pursuing their dreams in a city known for destroying hopes and breaking hearts. With modern-day Los Angeles as the backdrop, this musical about everyday life explores what more importantIn Hollywood, Mia and Sebastian are struggling to make it in their respective respective careers, about which each has extreme passion. Mia is an actress who dropped out of college and moved from small-town Nevada five years ago to pursue her dream. She is enamored with old-tome Hollywood - the movies she grew up on - but hates the cattle-herding feeling of going on auditions and her belief that she needs to schmooze at social events to get ahead in the business. Sebastian is a jazz pianist, his style of jazz in the vein of traditionalists Charlie Parker and Thelonious Monk. He wants to do his part to preserve that tradition, especially as he knows that that style of music is dying. He has trouble emotionally playing music he doesn't like just to get a paying gig. He dreams of opening his own jazz club, most specifically in what used to be a famous jazz club that has since been converted to a tapas-bar-cum-salsa-dance-club. Partly because of their individual struggles and partly because of the situations, their first few chance meetings are antagonistic. But they eventually become attracted to each other largely because of the passion for their dreams that they see in each other. But there are many obstacles to a happily-ever-after. They may be able to endure the struggling-artist life for so long before those struggles take their toll. The pursuit of their individual dreams may take all their energies with nothing left for their relationship. And any compromise each may make in getting ahead may change the person with whom each has fallen in love.Jammed in a wide stretch of highway in sun-kissed Los Angeles, morning commuters are two particular dream-following hopefulsWhile navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future.",PG-13
3076658,Creed,"Adonis Johnson is the son of the famous boxing champion Apollo Creed, who died in a boxing match in Rocky IV (1985). Adonis wasn't born until after his father's death and wants to follow his fathers footsteps in boxing. He seeks a mentor who is the former heavyweight boxing champion and former friend of Apollo Creed, the retired Rocky Balboa. Rocky eventually agrees to mentor Adonis. With Rocky's help they hope to get a title job to face even deadlier opponents than his father. But whether he is a true fighter remains to be seen....Adonis Johnson lost his mother when he was young and would get into constant trouble and end up in foster care or juvenile detention. One day a woman goes to see him and tells him that her late husband is his father. And her husband's boxing great, Apollo Creed. She would take him in and educate him but he feels the need to be a boxer like his father. So he moves to Philadelphia and approaches Rocky Balboa and asks Rocky to train him. Rocky tries to talk him out of it but it's something he needs to do. Eventually Rocky offers to train him and when he beats a great boxer and his connection to Apollo is revealed, he is offered a chance to fight a world champion and all he needs to do is take the name Creed.Adonis Johnson is the son of Apollo Creed, former heavyweight champion of the world and the man Rocky Balboa lost to in his first title fight. Apollo Creed died before Johnson was born, so he never knew his father. Johnson is also a fighter and is 15-0, though in unofficial fights in Mexico. Working in an office he decides to fight full time. He leaves Los Angeles and moves to Philadelphia, hoping to get Rocky Balboa as his trainer. Eventually they team up, and slowly Johnson's career starts to take shape. Meanwhile, the light heavyweight champion of the world, Englishman Ricky Conlan, is looking for someone to fight...Even before he discovered he was the illegitimate son of former heavyweight champion Apollo Creed who died in the ring before he was born, Los Angeles residing Adonis Johnson - Donny under more familiar circumstances - was always naturally using his fists to deal with life's issues. And even after Apollo's widow, Mary Anne Creed, took Donny in to raise after he was shuttled from group home to group home following his own mother's passing, Mary Anne in the process giving him a privileged life to do with whatever his heart desires, Donny still decides he wants to box as a career in honor of the father he never knew. Up to him making this decision, Donny had been self-taught, fighting solely in what could only be considered street brawls in Mexico despite they taking place in boxing rings. Those that know of Donny's heritage see him as untouchable to train due to the way his father died. As such, he decides to proceed without using the Creed name so that he can make it on his own terms, with only those that need to know knowing. In also not using the Creed name, he will not sully his father's legacy if he doesn't succeed. He moves to Philadelphia in hopes of training under another former heavyweight champ, Rocky Balboa, who was his father's nemesis but who ended up being his friend in their ultimate respect for each other in the ring. Rocky, who does learn who Donny is as one of the people who needs to be in the know, initially declines Donny's request as having put the life of boxing behind him. However, Donny is able to wear Rocky down for Rocky eventually to agree to become his trainer. Rocky coming out of boxing retirement raises some questions as to why and the eventual discovery of Donny's Creed heritage. While the Creed-Balboa combination in name alone can open doors, both Donny and Rocky have to decide if using the Creed name is the right move specifically for Donny, especially with others who may have ulterior motives not in Donny's best interest. Regardless of what they decide to do, they will spiritually have others in their cornerThe former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",PG-13
