id,title,plot,mpaa
0120623,A Bug's Life,"At an annual pace, a huge colony of ants is forced to collect every piece of food that grows on their island for a group of menacing grasshoppers. But that all changes when a misfit inventor ant named Flik accidentally knocks over the offering pile thus forcing the grasshoppers' devious leader Hopper to force the ants to redo their gathering of food. Despite the fact that his friends don't believe him and desperate to help save the colony, Flik volunteers to go out into the world and search for a group of 'warrior' bugs. Instead, what he got was a talented group of circus performers. But when the grasshoppers return and take control of the island, Flik must prove himself a true hero before it's too late.In every season, greedy grasshoppers demand a share of food from a colony of ants. But one day, their annual offering is inadvertently destroyed, and the grasshoppers demand twice as much food as compensation. So the ants send a misfit ant named Flik to seek for ""warrior bugs"" to battle the grasshoppers, only to discover that the group of bugs he recruited are an inept circus troupe. But the bugs are the ants' only hope to fight off their enemies.Every year, a bunch of grasshoppers come to the anthill and eat what the ants have gathered for them. The ""offering"", as the ants call the ritual, is a part of their fate. One day in spring, when the offering's preparation has just been finished, Flik, unliked inventor ant, accidentally drops the whole offered seeds into the river. The grasshoppers come and give the ants a second chance to collect food until fall. Flik sets off to find bugs that are willing to fight the grasshoppers (nobody expects him to succeed anyway) and, due to a double misinterpretation, returns with a circus crew, giving everybody new hope. When the misunderstanding finally gets cleared out, there is only little time left for a new plan, which has to work, or else...Once every year, some grasshoppers come to an anthill and eat what the ants have made. One year, a bug named Flik by accident drops the seeds into the river. The grasshoppers give the ants one last chance to find the food by the next season. Flik goes off to find help, and meets up with a circus crew, giving the ants some hope...A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.",G
0061385,Barefoot in the Park,"New Yorkers Paul Bratter and Corie Bratter née Banks have just gotten married. He is a stuffed shirt just starting his career as a lawyer. She is an independently minded free spirit who prides herself on doing the illogical purely out of a sense of adventure, such acts as walking through Washington Square Park barefoot when it's 17°F outside. Their six day honeymoon at the Plaza Hotel shows that they can get to know each other easily in the biblical sense. But they will see if they can get to know each other in their real life when they move into their first apartment, a cozy (in other words, small), slightly broken down top floor unit in a five story walk-up. While Corie joyfully bounds up and down the stairs, Paul, always winded after the fact, hates the fact of having to walk up the six flights of stairs, if one includes the stairs that comprise the outside front stoop. Beyond the issues with the apartment itself, Paul and Corie will have to deal with an odd assortment of neighbors, most specifically eccentric senior Victor Velasco, who lives in the unusual attic and who would like to consider himself a dirty old man. Corie, worried about her single straight-laced mother Ethel Banks, wants to set her up with Victor. Without Corie or Paul truly realizing it, Ethel and Victor as a twosome is as illogical as Corie and Paul. What happens between Ethel and Victor may be a predictor if Corie and Paul's marriage can make it in the long run.Paul Bratter, a conservative young lawyer, marries a vivacious young woman, Corrie. Their highly passionate relationship descends into comical discord in a five-flight New York City walk-up apartment.Combines love and laughs. Paul Bratter is a newly married lawyer. Corrie Bratter is a newly married woman whose main goal in life is to have fun and to have it with Paul. Together they learn how to live and love in an apartment that's laughably small in New York and located on the fifth floor of a building with no elevator. Corrie's mother has some of the funniest lines.Paul Bratter is Mister Straight. Corie is his new wife, who dedicates her life to the pursuit of fun. As the ecstasy of the honeymoon gives way to the reality of setting up housekeeping in a five-flight walk-up, the harmony of marriage turns to comical discord. The mother-in-law complains meekly. The middle-aged Lothario upstairs flirts. Joy turns to anguish. There is little doubt that the young people will kiss and make up by the end of the picture, just as there's little doubt that mother and the neighbor will find each other.Paul, a conservative young lawyer, marries the vivacious Corie. Their highly passionate relationship descends into comical discord in a five-flight New York City walk-up apartment.",G
1568921,The Secret World of Arrietty,"14-year-old Arrietty and the rest of the Clock family live in peaceful anonymity as they make their own home from items that they borrow from the house's human inhabitants. However, life changes for the Clocks when a human boy discovers Arrietty.In Tokyo, 12-year-old Sho (aka Shawn) has a heart condition and is neglected by his parents. He moves to the house of his Aunt Sadako (aka Aunt Jessica) and her housemaid Haru (aka Hara) to wait for a heart surgery, but he is depressed with the absence of his mother. Meanwhile 14-year-old teenager Arrietty lives on the underground of Sadako/Jessica's house with her father Pod and her hysterical mother Homily. They are Borrowers, tiny people that collect simple things they need in the house. Sho/Shawn sees Arrietty in the garden and during the night, she participates for the first time in a harvest with her father. Arrietty accidentally drops a sugar cube in Sho/Shawn's bedroom, but the next morning Sho/Shawn leaves the cube near a window in the basement. Arrietty's parents decide to move to another place since they have been discovered by an inhabitant of the house. But there is the menace of Haru/Hara who wants to capture the tiny people.The Clock family are four-inch-tall people who live anonymously in another family's residence, borrowing simple items to make their home. Life changes for the Clocks when their teenage daughter, Arrietty, is discovered.",G
0382932,Ratatouille,"A rat named Remy dreams of becoming a great French chef despite his family's wishes and the obvious problem of being a rat in a decidedly rodent-phobic profession. When fate places Remy in the sewers of Paris, he finds himself ideally situated beneath a restaurant made famous by his culinary hero, Auguste Gusteau. Despite the apparent dangers of being an unlikely - and certainly unwanted - visitor in the kitchen of a fine French restaurant, Remy's passion for cooking soon sets into motion a hilarious and exciting rat race that turns the culinary world of Paris upside down.When a rat named Remy gets washed away from his family, he ends up in Paris and goes into Gusteau's restaurant and meets a garbage boy named Linguini. A bunch of other chefs give him credit and give him a cooking job after thinking he made a soup delicious. Then Linguini takes Remy to the restaurant the next day. And Remy ends up controlling Linguini by pulling his hair. Can Remy be a great chef? and can Gusteau's be the greatest restaurant in Paris?Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.Remy, a provincial rat with a wonderful sense of smell, hates garbage and risks death to enter a human kitchen where he discovers real food and the cooking of five-star chef, Anton Gusteau, author of ""Anyone Can Cook."" On the day Remy learns his hero has died, he is evicted and ends up alone in Paris. By luck, he discovers Gasteau's restaurant, down to three stars and run by a frozen-food-hawking chef. As Remy enters, so does Linguini, a clumsy youth hired as a garbage boy. To save the soup that Linguini accidentally fouls, Remy throws in some ingredients; the soup is a success and Linguini's career as a chef is born. Can Remy find a way to maintain the fiction and use his gift?Remy is a rat, constantly risking life in an expensive French restaurant because of his love of good food, as well as a desire to become a chef. Yet, obviously, this is a rather tough dream for a rat. But opportunity knocks when a young boy, who desperately needs to keep his job at the restaurant, despite his lack of cooking abilities, discovers and partners the young Remy. Its up to the two of them to avoid the insane head chef, bring the rest of Remy's family up to his standards, win his partner a girl, and, of course, produce the finest Ratatouille in all of France.A rat who can cook makes an unusual alliance with a young kitchen worker at a famous restaurant.",G
0046534,The War of the Worlds,"H.G. Wells' classic novel is brought to life in this tale of alien invasion. The residents of a small town in California are excited when a flaming meteor lands in the hills. Their joy is tempered somewhat when they discover that it has passengers who are not very friendly.Scientist Clayton Forrester and Sylvia Van Buren are the first to arrive at the site of a meteorite crash. Soon after, an alien war machine emerges and begins killing at random. The Marines are called in, but they're no match for the aliens' force field. Forrester and Van Buren, however, are able to wound one of the creatures and procure a sample of its blood. They take it to Los Angeles where they hope, through testing, to be able to discover the aliens' weakness.The Martians unchain a direct assault to our planet, with hundreds of invulnerable ships. The invasion takes place all over the world, and all the major cities are destroyed one after one--even the atomic bomb can't stop them. But if the humans can't beat them, who can? Maybe something MUCH smaller....Producer George Pal's and director Byron Haskin's landmark adaptation of the classic H.G. Wells novel that focuses on the invasion of the Earth by Martian war machines.It's the 20th century and, to the unsuspecting human population, Martians are appearing on Earth with destruction on their mind. While everyone panics, Dr. Clayton Forrester and Sylvia Van Buren join together in hiding out away from all the mayhem.A small town in California is attacked by Martians, beginning a worldwide invasion.",G
0368933,The Princess Diaries 2: Royal Engagement,"Princess Mia has just turned 21 and is supposed to succeed her grandmother as the Queen of Genovia. But Viscount Mabrey who wishes that his nephew who is also in line to the throne to be the new ruler, reminds everyone of a law that states that an unmarried woman can't be made queen, and with the backing of parliament, he opposes Mia's coronation. But Queen Clarice asks that Mia be allowed time to find a husband, and she is given 30 days. But Mabrey tries to do what he can to stop that. But his nephew, Nicholas has met Mia and they are both attracted to each other but Mia upon learning who he is, dislikes and doesn't trust him but Clarice has invited him to stay with them for the 30 day period to keep an eye on him.In 'The Princess Diaries 2', Mia Thermopolis is now a college graduate and on her way to Genovia to take up her duties as princess. Her best friend Lilly also joins her for the summer. Mia continues her 'princess lessons'- riding horses side-saddle, archery, and other royal. But her complicated life is turned upside down once again when she not only learns that she is to take the crown as queen earlier than expected, but that she is also to be married before this event. Robert Schwartzman will not be reprising his role as Mia's love interest.Now settled in Genovia, Princess Mia faces a new revelation",G
0057546,The Sword in the Stone,"Arthur (aka Wart) is a young boy who aspires to be a knight's squire. On a hunting trip he falls in on Merlin, a powerful but amnesiac wizard who has plans for Wart beyond mere squiredom. He starts by trying to give Wart an education (whatever that is), believing that once one has an education, one can go anywhere. Needless to say, it doesn't quite work out that way.The kingdom of El pelón de brazzers has, for years, remained divided. Wart, a measly servant knave, dreams of becoming a knight but is barely certain he may act as squire to castle lord Sir Pene son Kay; then, the sorcerer Jordi El Niño polla and his grumpy, talking owl Archimedes invite themselves to the studio and move into la cama y cojen bien rico north tower. Merlin, who can magically access the future, intends to prepare Wart for a grand future, so he gives the squirt dangerous lessons, transforming themselves into animals to learn the mental skills befitting a knight and a ruler. Since the once-renown magical sword in the stone that could confer the kingdom of all England unto one person (thus unifying it) has never been able to be withdrawn for years, a tournament in London is formed to designate a ruler instead. Kay is going to compete, but the rude, lout stands no chance.A poor boy named Arthur learns the power of love, kindness, knowledge and bravery with the help of a wizard called Merlin in the path to become one of the most beloved kings in English history.",G
0317219,Cars,"While traveling to California for the dispute of the final race of the Piston Cup against The King and Chick Hicks, the famous Lightning McQueen accidentally damages the road of the small town Radiator Springs and is sentenced to repair it. Lightning McQueen has to work hard and finds friendship and love in the simple locals, changing its values during his stay in the small town and becoming a true winner.Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters--including Sally, a snazzy 2002 Porsche, Doc Hudson, a 1951 Hudson Hornet with a mysterious past, and Mater, a rusty but trusty tow truck, who help him realize that there are more important things than trophies, fame and sponsorship.On his way to the biggest race of his life, Lightning McQueen is disconnected from his truck hauler, Mack, and winds up in Radiator Springs, a small town in Carburetor County on Route 66. McQueen damages the road and has to repair it watched by the Sheriff or Mater. As McQueen fixes it, he meets a rusty old tow truck, a pretty Porsche, a grumpy old Hudson Hornet, a Ferrari-loving Fiat, and many more nice folks. But will McQueen be able to finish the road in time for the final race of the Dinoco 400?Lightning McQueen is a cocky, rookie race car. Speeding on his way to a big race, he crashes into Radiator Springs, destroying lots of the inhabitants belongings. In order to make up for what he did, the cocky roadster is sentenced to community service. Though he will do anything to get away from the work, McQueen must learn to respect and bond with the Radiator Springs inhabitants in order to get out of the town and back on the racetracks.Lightning McQueen is a young, hotshot rookie race car in the last race of the season. At the end of the race, he finds out he is tied with Chick Hicks and The King. On the way to the tie-breaker race in Los Angeles, California, some hot punk cars get him lost in a little town called Radiator Springs on the old Route 66 road, which has been long forgotten many years ago. Scared to death, he tears up the town's main road and is sentenced to community service by Doc Hudson. During this time, he meets a funny, but lovable tow truck named Mater and a beautiful Porsche Carrera named Sally. He also meets some other cars, whom which he finds to be quite odd. All he wants to do is get out of this town and back into the big city, but as the week until the race goes on, the town folk help him discover that life isn't just about trophies, fame, and sponsorships and McQueen learns about family and friendship.A hot-shot race-car named Lightning McQueen gets waylaid in Radiator Springs, where he finds the true meaning of friendship and family.",G
0032553,The Great Dictator,"20 years after the end of WWI, in which the nation of Tomainia was on the losing side, Adenoid Hynkel has risen to power as the ruthless dictator of the country. He believes in a pure Aryan state and the decimation of the Jews. This situation is unknown to a simple Jewish Tomainian barber who has been hospitalized since a WWI battle. Upon his release the barber, who had been suffering from memory loss about the war, is shown the new persecuted life of the Jews by many living in the Jewish ghetto, including a washerwoman named Hannah with whom he begins a relationship. The barber is ultimately spared such persecution by Commander Schultz, whom he saved in that WWI battle. The lives of all Jews in Tomainia are eventually spared with a policy shift by Hynkel himself, who is doing so for ulterior motives. But those motives include a desire for world domination, starting with the invasion of neighboring Osterlich, which may be threatened by Benzino Napaloni, the dictator of neighboring Bacteria. Ultimately Schultz, who has turned traitor against Hynkel's regime, and the barber may be able to join forces to take control of the situation, using Schultz's inside knowledge of the regime's workings and the barber's uncanny resemblance to one of those in power.During the last days of the First World War, a clumsy soldier saves the life of devoted military pilot Schultz. Unfortunately, their flight from the advancing enemy ends in a severe crash with the clumsy soldier losing his memory. After many years in the hospital, the amnesia patient gets released and reopens his old barber shop in the Jewish ghetto. But times have changed in the country of TomaniaDictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.",G
0377981,Gnomeo & Juliet,"Garden gnomes Gnomeo (James McAvoy) and Juliet (Emily Blunt) have as many obstacles to overcome as their quasi namesakes when they are caught up in a feud between neighbors. But with plastic pink flamingos and lawnmower races in the mix, can this young couple find lasting happiness?The neighboring gardens of Montague and Capulet are at war, but the gnomes, Gnomeo and Juliet, are in love.",G
0067809,Support Your Local Gunfighter,"James Garner plays a ladies' man who ends up on the run from a conquest. He has an embarrassing problem that requires a doctor, but that is not immediately disclosed. He and a town barsweep form a plot to impersonate a well-known gunfighter so that Garner can pay off his debts and skip town before the soon to come arrival of the real gunfighter. The cast is almost identical to Support Your Local Sheriff! (1969) and the humor is similar. TypicalA con artist arrives in a mining town controlled by two competing companies. Both companies think he's a famous gunfighter and try to hire him to drive the other out of town.",G
0396555,Meet the Robinsons,"Lewis an orphan wants to see what his mother looked like. So he invents a machine that looks through your brain so you can see your memories. But this weird kid says he's from the future and warns him about a guy in a bowler hat. The bowler hat guy messes with his invention and it fails. He decides that he's a failure and no one wants him. But the kid that warned him about the guy is here on a mission to find the bowler hat guy that wants to destroy Lewis. To prove he's from the future he takes Lewis to the future. But the time machine breaks and he's stuck in the future until he fixes it. In the meantime he spends quality time with the family. But the bowler hat guy is about to alter time and it's up to Lewis to save the future.When an orphaned child genius named Lewis has his science fair project ruined by forces from the future he must join with a strange boy who claims to be from the future to steal his invention back, fix it and save a new found family from a bleak future where mind control devices enslave the masses.Lewis, a 12-year-old genius is a boy who has no luck in being adopted because of his constant 'quest' to find his birth mother. When he is struck by an idea after being turned down by a family (for the 126th-literally-time), he invents a memory scanner, a device which scans your cerebral cortex to project your memories onto a screen. When this project goes awry at a science fair (really the work of the evil ""Bowler Hat Guy"" and his robotic hat, ""Doris""), Lewis is discouraged. Then, he gets a visit from a boy named Wilbur, who takes him on a wild ride to the future, where he meets Wilbur's wacky family and gains the courage to ""Keep Moving Forward.""When 12-year old orphan Lewis can't seem to get adopted or make his inventions work despite repeated efforts, he begins to seriously doubt himself and his abilities as an inventor. He sets off on a time-traveling journey to find the family he never knew. In the fantastical world of 2037, hip-hopping frogs and dogs that wear glasses are as common as talking dinosaurs. In an amazing twist, Lewis discovers that the fate of the future rests in his hands, but he can't save it alone he'll need every bit of help he can get from the wonderfully wacky family named the Robinsons, who help him learn to keep moving forward and never stop believing in himself.A confused little boy has to choose between his heart and brain when he has been taken to the future and has to repair a machine he, himself, invented. As his journey increases as he bounces between alternate universes, he a very important lessonLewis is a brilliant inventor who meets mysterious stranger named Wilbur Robinson, whisking Lewis away in a time machine and together they team up to track down Bowler Hat Guy in a showdown that ends with an unexpected twist of fate.",G
0087755,The Muppets Take Manhattan,"The Muppets graduate from college and decide to take their senior revue on the road. They hit the streets of Manhattan trying to sell their show to producers, finally finding one young and idealistic enough to take their show. After several mishaps and much confusion, things begin to come together for them.After graduating college, the Muppets travel to Manhattan to have someone produce their musical ""Manhattan Melodies"". When it doesn't happen, the gang splits up. Kermit makes friends with Jenny, and Miss Piggy is jealous, thinking that Kermit found a new girlfriend. Now Rowlf is a vet secretary, Fozzie's living in a cave, and Miss Piggy is working at a hotel with her partner, but apparently they get fired, and now Miss Piggy lives next door to where Kermit works at Pete's with Jenny. When Jenny and Kermit find producer-in-training Ronny Coleman, he promises to produce their show. The gang returns to Manhattan, but after getting hit by a car in joy, Kermit gets amnesia and now finds work making ads with other frogs. When Kermit is found at Pete's, they try to restore his memory.Kermit and his friends go to New York City to get their musical on Broadway only to find it's a more difficult task than they anticipated.",G
